,Key,Level,MAE,Model,R2
655,2_9,2,0.13839507195709627,PPFD_Avg+Sparse,0.8159913234832976
656,2_9,2,0.14031879758607152,PPFD_Avg+Sparse,0.8199822149998379
657,2_9,2,0.13514817575206267,PPFD_Avg+Sparse,0.8182994009070027
658,2_9,2,0.1359415016165198,PPFD_Avg+Sparse,0.8201901007702888
659,2_9,2,0.14139336707641537,PPFD_Avg+Sparse,0.8151968862014749
660,2_10,2,0.13096192121319386,PPFD_Avg+Out_of_Basin,0.8445440498500131
661,2_10,2,0.1334924242664386,PPFD_Avg+Out_of_Basin,0.8367644264102302
662,2_10,2,0.13968390629751312,PPFD_Avg+Out_of_Basin,0.8261609829147595
663,2_10,2,0.1325016734614366,PPFD_Avg+Out_of_Basin,0.8409178316659405
664,2_10,2,0.1357976430476464,PPFD_Avg+Out_of_Basin,0.8316902005190351
665,2_10,2,0.13206377104413863,PPFD_Avg+Out_of_Basin,0.839005637884859
666,2_10,2,0.13410672538413163,PPFD_Avg+Out_of_Basin,0.8373779214434425
667,2_10,2,0.13988182274509955,PPFD_Avg+Out_of_Basin,0.8247845602688788
668,2_10,2,0.13553242125049164,PPFD_Avg+Out_of_Basin,0.8323416456070252
669,2_10,2,0.13180225020529074,PPFD_Avg+Out_of_Basin,0.840495026388585
670,2_10,2,0.13298372567379374,PPFD_Avg+Out_of_Basin,0.836696660420245
671,2_10,2,0.13551496624655052,PPFD_Avg+Out_of_Basin,0.8392453942216879
672,2_10,2,0.13227213472158753,PPFD_Avg+Out_of_Basin,0.8399930484844967
673,2_10,2,0.13767447311394457,PPFD_Avg+Out_of_Basin,0.8303200108181241
674,2_10,2,0.12965218514838375,PPFD_Avg+Out_of_Basin,0.8484666140584526
675,2_10,2,0.13582361432371298,PPFD_Avg+Out_of_Basin,0.8338325685678676
676,2_10,2,0.13230069537888764,PPFD_Avg+Out_of_Basin,0.8448790266001922
677,2_10,2,0.1320195540886111,PPFD_Avg+Out_of_Basin,0.8364389407981327
678,2_10,2,0.13322313552119264,PPFD_Avg+Out_of_Basin,0.8293808259025981
679,2_10,2,0.13028581054145003,PPFD_Avg+Out_of_Basin,0.843611742373627
680,2_10,2,0.1364510038245865,PPFD_Avg+Out_of_Basin,0.8354792758771525
681,2_10,2,0.1314245502293964,PPFD_Avg+Out_of_Basin,0.8434423488513849
682,2_10,2,0.13164653519969075,PPFD_Avg+Out_of_Basin,0.840402609779923
683,2_10,2,0.13506916155507417,PPFD_Avg+Out_of_Basin,0.8350481308530129
684,2_10,2,0.12965989009969195,PPFD_Avg+Out_of_Basin,0.8448866615389936
685,2_10,2,0.13502958382440372,PPFD_Avg+Out_of_Basin,0.8340569155563566
686,2_10,2,0.1327700855941535,PPFD_Avg+Out_of_Basin,0.8379077497344875
687,2_10,2,0.12988727549884485,PPFD_Avg+Out_of_Basin,0.8410668084302153
688,2_10,2,0.13277111982898387,PPFD_Avg+Out_of_Basin,0.8368569341090785
689,2_10,2,0.13190735181581656,PPFD_Avg+Out_of_Basin,0.8407805224115363
690,3_0,3,0.1305562509597477,wind_speed+air_pressure+PPFD_Avg,0.8584342814877386
691,3_0,3,0.13458086928049567,wind_speed+air_pressure+PPFD_Avg,0.8481231416446539
692,3_0,3,0.12848502638253026,wind_speed+air_pressure+PPFD_Avg,0.8621268086934649
693,3_0,3,0.12798309361598803,wind_speed+air_pressure+PPFD_Avg,0.8595497009454915
694,3_0,3,0.13034816748735745,wind_speed+air_pressure+PPFD_Avg,0.8569054012614136
695,3_0,3,0.13337140312099863,wind_speed+air_pressure+PPFD_Avg,0.845533767409015
696,3_0,3,0.1332783624006475,wind_speed+air_pressure+PPFD_Avg,0.8464307705924824
697,3_0,3,0.12652668367844053,wind_speed+air_pressure+PPFD_Avg,0.8672572161337968
698,3_0,3,0.12414065524108629,wind_speed+air_pressure+PPFD_Avg,0.8661795434950172
699,3_0,3,0.12910754785047968,wind_speed+air_pressure+PPFD_Avg,0.8511920025961998
700,3_0,3,0.1304450030812278,wind_speed+air_pressure+PPFD_Avg,0.8504825247573709
701,3_0,3,0.1260282961538168,wind_speed+air_pressure+PPFD_Avg,0.8623465830256023
702,3_0,3,0.13640929433973917,wind_speed+air_pressure+PPFD_Avg,0.8398082101507355
703,3_0,3,0.12964940003991335,wind_speed+air_pressure+PPFD_Avg,0.8608716452441453
704,3_0,3,0.13806121815078906,wind_speed+air_pressure+PPFD_Avg,0.8304754759446149
705,3_0,3,0.13008162797012537,wind_speed+air_pressure+PPFD_Avg,0.8570098148066989
