datetime,Model: H+Water Table+Wind Spd+Active Layer,Model: H,Model: Water Table,Model: Wind Spd,Model: Active Layer,Model: H+Water Table,Model: H+Wind Spd,Model: H+Active Layer,Model: H+Water Table+Active Layer,Model: H+Wind Spd+Active Layer,BestModel: H+Wind Spd+Active Layer
2017-08-24 12:00:00,-0.3140598,-0.28539333,-0.43849772,-0.58562094,-0.14211296,-0.2891535,-0.31881282,-0.32407847,-0.2695838,-0.28432265,-0.3031455
2017-08-24 12:30:00,-0.41273347,-0.40567505,-0.43849772,-0.59127915,-0.14184032,-0.40276718,-0.4060993,-0.44774735,-0.3902751,-0.3801704,-0.38914353
2017-08-24 13:00:00,-0.6101845,-0.6592884,-0.43849772,-0.5851076,-0.14156769,-0.65185684,-0.6412437,-0.6609311,-0.6177438,-0.5698357,-0.58397716
2017-08-24 13:30:00,-0.60610574,-0.8108825,-0.43849772,-0.5869082,-0.14129518,-0.7998494,-0.5611849,-0.76541716,-0.7306928,-0.5263083,-0.5218515
2017-08-24 14:00:00,-0.55415255,-0.5189894,-0.43849772,-0.537946,-0.14102252,-0.5128038,-0.59084475,-0.55604476,-0.4978062,-0.54749143,-0.556231
2017-08-24 14:30:00,-0.42719615,-0.40659156,-0.43849772,-0.57508916,-0.14074995,-0.40362802,-0.4172756,-0.44902518,-0.39058796,-0.39565897,-0.41030452
2017-08-24 15:00:00,-0.76966,-0.89957905,-0.43849772,-0.5769577,-0.14047737,-0.8732362,-0.9043788,-0.82135624,-0.7921452,-0.7641263,-0.74689966
2017-08-24 15:30:00,-0.49599668,-0.508009,-0.43849772,-0.59006244,-0.14020477,-0.50213295,-0.48531142,-0.5459589,-0.48769984,-0.45927906,-0.46779737
2017-08-24 16:00:00,-0.5025978,-0.5333667,-0.43849772,-0.60148257,-0.1399322,-0.5267766,-0.47352248,-0.56893843,-0.50951815,-0.4538422,-0.4643286
2017-08-24 16:30:00,-0.46312183,-0.50631905,-0.43849772,-0.6157833,-0.13965957,-0.5004908,-0.41138262,-0.54445535,-0.4858493,-0.4070146,-0.41009852
2017-08-24 17:00:00,-0.50736374,-0.4888242,-0.43849772,-0.5580591,-0.139387,-0.48340502,-0.5244081,-0.5281649,-0.47047222,-0.48837838,-0.4961649
2017-08-24 17:30:00,-0.5405256,-0.5250684,-0.43849772,-0.55293053,-0.1391144,-0.5187118,-0.5702011,-0.5617743,-0.50173986,-0.52674544,-0.53468424
2017-08-24 18:00:00,-0.6786103,-0.54411244,-0.43849772,-0.43567178,-0.13884176,-0.53722006,-0.75269014,-0.5780661,-0.51807797,-0.6761871,-0.6693294
2017-08-24 18:30:00,-0.591161,-0.5888736,-0.44237378,-0.5472344,-0.13856922,-0.58005667,-0.64655703,-0.60980475,-0.55357176,-0.5842263,-0.59445626
2017-08-24 19:00:00,-0.55100435,-0.55626833,-0.4462498,-0.5565064,-0.13829662,-0.54764014,-0.5958819,-0.5872535,-0.52362144,-0.5444139,-0.5517636
2017-08-24 19:30:00,-0.6521321,-0.65435505,-0.4462498,-0.5363109,-0.13802402,-0.64616966,-0.7375554,-0.65595466,-0.6066157,-0.65206766,-0.6627218
2017-08-24 20:00:00,-0.392112,-0.37428564,-0.4462498,-0.5482603,-0.13775145,-0.37079582,-0.4234856,-0.41701058,-0.3498008,-0.39796457,-0.41629568
2017-08-24 20:30:00,-0.018506836,-0.008524011,-0.4462498,-0.48180458,-0.13747881,-0.028519314,-0.09275625,-0.036289345,0.020787884,-0.03296308,-0.02493916
2017-08-24 21:00:00,-0.035595845,-0.023390453,-0.4462498,-0.4952318,-0.13720621,-0.04216839,-0.10770453,-0.051967632,0.005823244,-0.05049182,-0.04131631
2017-08-24 21:30:00,0.16420256,0.13939439,-0.4462498,-0.4166706,-0.13693367,0.10432785,0.044874776,0.11794906,0.1720743,0.13167886,0.1364073
2017-08-24 22:00:00,0.25432116,0.21115099,-0.4462498,-0.38912842,-0.13666107,0.1695048,0.108842604,0.19261579,0.24666105,0.21083687,0.21613567
2017-08-24 22:30:00,0.30773234,0.26237065,-0.4462498,-0.4670401,-0.1363885,0.21985976,0.1757332,0.25145662,0.30698937,0.25721097,0.27919734
2017-08-24 23:00:00,0.34112,0.28135425,-0.4462498,-0.52055264,-0.13611586,0.26825786,0.1898505,0.30272263,0.368872,0.2971325,0.3289348
2017-08-24 23:30:00,0.39215004,0.2837566,-0.4462498,-0.4500591,-0.13584329,0.27436537,0.23625033,0.30907226,0.3768108,0.3296756,0.3438602
2017-08-25 00:00:00,0.468682,0.30169982,-0.4462498,-0.41986778,-0.13557072,0.31583053,0.2928005,0.35713482,0.43425894,0.40134543,0.39981216
2017-08-25 00:30:00,0.42522526,0.28854042,-0.4462498,-0.39323547,-0.13529806,0.2863863,0.25720263,0.32171535,0.39257854,0.3674711,0.36465728
2017-08-25 01:00:00,0.40462047,0.28185612,-0.4462498,-0.3258325,-0.13502552,0.26953584,0.18947147,0.3036762,0.37131518,0.33453178,0.33648545
2017-08-25 01:30:00,0.4036013,0.2818007,-0.4462498,-0.36219266,-0.13475294,0.26939481,0.2229306,0.303429,0.37132835,0.34479415,0.34661394
2017-08-25 02:00:00,0.49752378,0.3080485,-0.4462498,-0.40608776,-0.13448031,0.3292542,0.31158406,0.37378103,0.45500976,0.42789584,0.42101544
2017-08-25 02:30:00,0.46622044,0.30435288,-0.4462498,-0.46718374,-0.13420777,0.32144022,0.28336567,0.3637637,0.44372016,0.38848978,0.40355146
2017-08-25 03:00:00,0.4450748,0.2971697,-0.4462498,-0.44760844,-0.13393511,0.30625135,0.2725498,0.3443846,0.42122555,0.37316298,0.3845095
2017-08-25 03:30:00,0.44707853,0.29681134,-0.4462498,-0.4350372,-0.13366257,0.3054937,0.27595538,0.34332466,0.42030275,0.37788582,0.38444644
2017-08-25 04:00:00,0.44752675,0.29803354,-0.4462498,-0.4523343,-0.13338996,0.3080781,0.27319688,0.34650683,0.4243992,0.374021,0.38666582
2017-08-25 04:30:00,0.34565425,0.26750833,-0.4462498,-0.36309427,-0.1331174,0.23209648,0.17332236,0.26392442,0.32411057,0.29203147,0.29901242
2017-08-25 05:00:00,0.39172798,0.27856326,-0.4462498,-0.3373799,-0.13284476,0.26115072,0.18893586,0.2940185,0.36178315,0.32688594,0.33026505
2017-08-25 05:30:00,0.40879846,0.28344893,-0.4462498,-0.2947707,-0.13257216,0.27358478,0.16479634,0.3070655,0.378267,0.31384164,0.32545638
2017-08-25 06:00:00,0.3916244,0.2792424,-0.4462498,-0.38454202,-0.13229956,0.26288027,0.22767131,0.29566228,0.36440325,0.33624047,0.33848047
2017-08-25 06:30:00,0.4150198,0.2842251,-0.4462498,-0.34788185,-0.13202699,0.27555454,0.21929269,0.30895203,0.38119525,0.35136056,0.35421765
2017-08-25 07:00:00,0.35052323,0.2732556,-0.4462498,-0.2339028,-0.13175441,0.24737065,0.064978056,0.27922094,0.3445611,0.20772515,0.23864071
2017-08-25 07:30:00,0.30797428,0.26100433,-0.4462498,-0.46536845,-0.13148181,0.21762238,0.17420273,0.24700658,0.3071717,0.25459403,0.27757478
2017-08-25 08:00:00,0.3547511,0.26973373,-0.4462498,-0.30727175,-0.13120915,0.23801236,0.12726156,0.26945943,0.33285517,0.2679445,0.27934033
2017-08-25 08:30:00,0.38635737,0.27718157,-0.4462498,-0.31309244,-0.13093661,0.25762415,0.16036545,0.28957397,0.3584079,0.30435622,0.31360012
2017-08-25 09:00:00,0.32184166,0.26361597,-0.4462498,-0.42744133,-0.13066404,0.22201787,0.18947618,0.2517386,0.3130682,0.27358037,0.28550512
2017-08-25 09:30:00,0.27973437,0.22654061,-0.45012584,-0.36055404,-0.13039143,0.18480723,0.10152518,0.20614688,0.26958156,0.21920793,0.22917102
2017-08-25 10:00:00,0.31943148,0.25292265,-0.45400187,-0.37181675,-0.13011889,0.21126066,0.14782761,0.2350329,0.30330408,0.25901723,0.26666367
2017-08-25 10:30:00,0.28657347,0.23495065,-0.45400187,-0.44040608,-0.12984626,0.19425015,0.15631686,0.21526729,0.2828471,0.23133777,0.24562006
2017-08-25 11:00:00,0.067488424,0.051466275,-0.45400187,-0.47222912,-0.12957372,0.028650869,-0.03108431,0.023413707,0.093087666,0.030561794,0.04181533
2017-08-25 11:30:00,-0.07168815,-0.062134247,-0.45400187,-0.41952345,-0.12930106,-0.07471565,-0.19599022,-0.09553776,-0.02251495,-0.10873682,-0.08931372
2017-08-25 12:00:00,-0.68819785,-0.5579791,-0.45400187,-0.39949384,-0.12902851,-0.5479089,-0.80700344,-0.585381,-0.51396006,-0.7296483,-0.7135177
2017-08-25 12:30:00,-0.7105268,-0.60932285,-0.45400187,-0.4362594,-0.12875588,-0.5985282,-0.8303816,-0.6205003,-0.557376,-0.7402378,-0.74386203
2017-08-25 13:00:00,-0.6139349,-0.50909436,-0.45400187,-0.42911956,-0.12848325,-0.5002102,-0.7177432,-0.548006,-0.47057727,-0.6373669,-0.62800175
2017-08-25 13:30:00,-0.2623989,-0.21270202,-0.45400187,-0.38762215,-0.12821071,-0.21651818,-0.40866312,-0.2540539,-0.1756133,-0.31511113,-0.29753447
2017-08-25 14:00:00,-0.57918036,-0.4702119,-0.45400187,-0.40260527,-0.1279381,-0.4622234,-0.69931227,-0.5123415,-0.43400493,-0.6194212,-0.602452
2017-08-25 14:30:00,-0.8460243,-0.71826977,-0.45400187,-0.39326814,-0.12766548,-0.7116823,-1.0154897,-0.6954599,-0.6433402,-0.9117708,-0.90329605
2017-08-25 15:00:00,-1.242457,-1.1826282,-0.45400187,-0.5002527,-0.1273929,-1.2318611,-1.5032986,-1.0968606,-1.0766319,-1.2574122,-1.2793717
2017-08-25 15:30:00,-0.7923603,-0.93894446,-0.45400187,-0.5620876,-0.1271203,-0.91322553,-0.9950083,-0.8376873,-0.8014931,-0.81037897,-0.7896062
2017-08-25 16:00:00,-1.5849022,-1.3285546,-0.45400187,-0.5481602,-0.12684776,-1.416045,-1.504828,-1.3707616,-1.3832126,-1.4316486,-1.4526812
2017-08-25 16:30:00,-1.3398228,-1.2917529,-0.45400187,-0.5938649,-0.12657516,-1.3695506,-1.2896829,-1.2817233,-1.285922,-1.1827369,-1.2264544
2017-08-25 17:00:00,-1.2497241,-1.2449956,-0.45400187,-0.576042,-0.12630256,-1.3092889,-1.3139726,-1.1928253,-1.1825746,-1.1455531,-1.1888148
2017-08-25 17:30:00,-1.1001213,-1.1863053,-0.45400187,-0.58068633,-0.12602995,-1.2371955,-1.2384112,-1.1021866,-1.0816896,-1.0217335,-1.064997
2017-08-25 18:00:00,-0.91756064,-1.1044502,-0.45400187,-0.5796915,-0.12575738,-1.0940455,-1.1383148,-0.9684776,-0.94090426,-0.9069278,-0.8983701
2017-08-25 18:30:00,-0.6995144,-0.8715575,-0.45400187,-0.58713746,-0.12548475,-0.85932684,-0.84216434,-0.79515934,-0.75333,-0.7106939,-0.70304203
2017-08-25 19:00:00,-0.18036662,-0.16145127,-0.45400187,-0.48133323,-0.12521218,-0.16827123,-0.26727673,-0.20113249,-0.12180934,-0.19542097,-0.19039519
2017-08-25 19:30:00,-0.7597738,-0.90099204,-0.4578779,-0.56062526,-0.12493957,-0.8852908,-0.95892835,-0.8130421,-0.7720166,-0.78456587,-0.76793474
2017-08-25 20:00:00,-0.47706586,-0.52107,-0.46175393,-0.5659095,-0.124667,-0.5104109,-0.54352427,-0.5580953,-0.4733142,-0.4956692,-0.50508463
2017-08-25 20:30:00,-0.28433168,-0.3092898,-0.46175393,-0.56076646,-0.124394394,-0.3046837,-0.34290892,-0.3549051,-0.26372847,-0.32734835,-0.34524015
2017-08-25 21:00:00,-0.1094575,-0.12660809,-0.46175393,-0.52030617,-0.12412179,-0.13267802,-0.20067151,-0.16503818,-0.07878742,-0.16275434,-0.15363978
2017-08-25 21:30:00,0.073746495,0.05602776,-0.46175393,-0.587359,-0.12384919,0.035998452,-0.043626886,0.026021112,0.10774397,0.012364198,-3.6011876e-05
2017-08-25 22:00:00,0.17562054,0.15849946,-0.46175393,-0.57138646,-0.12357659,0.12808178,0.04153793,0.13261239,0.21269564,0.110294215,0.12590133
2017-08-25 22:30:00,0.24920325,0.2324814,-0.46175393,-0.56793237,-0.12330402,0.19457982,0.0978642,0.20998208,0.2902791,0.1861379,0.20739906
2017-08-25 23:00:00,0.3172912,0.26604015,-0.46175393,-0.5310233,-0.123031415,0.2304105,0.14732663,0.25583762,0.33954751,0.24514525,0.28098732
2017-08-25 23:30:00,0.3639114,0.2742105,-0.46175393,-0.50181717,-0.12275881,0.247663,0.18594603,0.27852958,0.36816406,0.28125978,0.31246877
2017-08-26 00:00:00,0.3421027,0.28165776,-0.46175393,-0.58472234,-0.12248627,0.2632959,0.16001229,0.29861623,0.39410663,0.26415843,0.27068365
2017-08-26 00:30:00,0.49658453,0.31270313,-0.46175393,-0.51291573,-0.12221361,0.32827818,0.2722209,0.3818456,0.498044,0.39697957,0.4264114
2017-08-26 01:00:00,0.5131415,0.3218121,-0.46175393,-0.5366646,-0.1219411,0.34728104,0.27621526,0.406196,0.52729,0.41606593,0.44687963
2017-08-26 01:30:00,0.6583109,0.36317313,-0.46175393,-0.5314615,-0.121668465,0.43356824,0.3838517,0.5171132,0.6546918,0.54661274,0.5738436
2017-08-26 02:00:00,0.4185006,0.30884695,-0.46175393,-0.60468376,-0.12139586,0.3202333,0.21335642,0.37120008,0.48609996,0.33324105,0.31468773
2017-08-26 02:30:00,0.40929323,0.2998228,-0.46175393,-0.577988,-0.12112329,0.30140722,0.20356022,0.34688014,0.45637053,0.3252756,0.33460778
2017-08-26 03:00:00,0.5790416,0.34077764,-0.46175393,-0.5359941,-0.12085072,0.38684708,0.32376796,0.45670712,0.58780193,0.47521532,0.5047604
2017-08-26 03:30:00,0.40210664,0.2997524,-0.46175393,-0.5877716,-0.12057809,0.3012604,0.20033573,0.34649444,0.4564883,0.31726825,0.31933796
2017-08-26 04:00:00,0.5270655,0.3212095,-0.46175393,-0.51441854,-0.120305456,0.34602398,0.29167336,0.40398818,0.5266032,0.42278194,0.45206898
2017-08-26 04:30:00,0.46906286,0.30190277,-0.46175393,-0.49931452,-0.120032914,0.30574644,0.25558424,0.35206938,0.46399504,0.3684824,0.3955971
2017-08-26 05:00:00,0.50491273,0.3369813,-0.46175393,-0.61630476,-0.11976028,0.37892693,0.25908518,0.4461236,0.5771605,0.40819502,0.37925917
2017-08-26 05:30:00,0.45643353,0.3210354,-0.46175393,-0.61656386,-0.11948771,0.3456607,0.2253301,0.40322548,0.5266651,0.3650291,0.3377201
2017-08-26 06:00:00,0.4856422,0.3299535,-0.46175393,-0.61215806,-0.11921511,0.36426556,0.24906604,0.42706382,0.55528665,0.3896569,0.36311817
2017-08-26 06:30:00,0.47037804,0.325135,-0.46175393,-0.6142766,-0.11894251,0.35421354,0.23659424,0.4140324,0.5401468,0.37536407,0.349176
2017-08-26 07:00:00,0.439776,0.3099047,-0.46175393,-0.5854862,-0.118669994,0.3224401,0.22429816,0.37305486,0.49137795,0.3504185,0.35320663
2017-08-26 07:30:00,0.36842823,0.29161853,-0.46175393,-0.60026085,-0.11839733,0.28420514,0.18056528,0.32387525,0.43048018,0.28642488,0.2744025
2017-08-26 08:00:00,0.32912415,0.27786005,-0.46175393,-0.59082675,-0.11812476,0.25532377,0.15047602,0.28673983,0.3834265,0.24962817,0.2500819
2017-08-26 08:30:00,0.29062057,0.2667278,-0.46175393,-0.5956261,-0.11785216,0.23188816,0.12654738,0.25592822,0.34479314,0.21461515,0.20888184
2017-08-26 09:00:00,0.26626825,0.25158095,-0.46175393,-0.5949565,-0.11757953,0.21134143,0.14058815,0.22854297,0.31552917,0.22995447,0.22833322
2017-08-26 09:30:00,0.10719495,0.069853894,-0.46175393,-0.60694253,-0.117306955,0.04840963,0.01648711,0.03801756,0.12529288,0.075831525,0.0755065
2017-08-26 10:00:00,0.15017061,0.10377132,-0.46175393,-0.5817683,-0.11703438,0.0788561,0.085404985,0.073420934,0.1600896,0.13356613,0.1568517
2017-08-26 10:30:00,0.020451356,-0.010498176,-0.46175393,-0.61404264,-0.11676175,-0.024284314,-0.07863755,-0.046163213,0.04362153,-0.01551194,-0.027977925
2017-08-26 11:00:00,-0.1448897,-0.18660139,-0.46175393,-0.6120094,-0.11648921,-0.18924253,-0.20731728,-0.23076878,-0.13601269,-0.16772439,-0.17193533
2017-08-26 11:30:00,0.045167852,-0.043964963,-0.46175393,-0.5622779,-0.11621658,-0.05501048,0.023665179,-0.081431694,0.009869506,0.032322872,0.08712637
2017-08-26 12:00:00,-0.11693633,-0.24413843,-0.46175393,-0.56053287,-0.115943976,-0.24311592,-0.11435727,-0.2907361,-0.1936702,-0.12822385,-0.064843394
2017-08-26 12:30:00,-0.8044769,-1.1245776,-0.46175393,-0.60201484,-0.1156714,-1.1412435,-0.9426271,-0.9928374,-0.9585511,-0.7389589,-0.7620383
2017-08-26 13:00:00,-0.747462,-1.1045172,-0.46175393,-0.5880878,-0.1153988,-1.1002603,-0.8639437,-0.96215177,-0.92846197,-0.6894459,-0.70016074
2017-08-26 13:30:00,-0.6692174,-1.0795248,-0.46175393,-0.5529908,-0.11512626,-1.0559905,-0.76617485,-0.9314661,-0.89636976,-0.6137024,-0.6027047
2017-08-26 14:00:00,-0.9853219,-1.2108146,-0.46175393,-0.60625476,-0.11485363,-1.2749858,-1.0700173,-1.1349075,-1.1098464,-0.86679333,-0.9148832
2017-08-26 14:30:00,-0.8055206,-1.183383,-0.46175393,-0.5343801,-0.114581026,-1.238479,-0.90884155,-1.0906436,-1.0616314,-0.71254784,-0.7436317
2017-08-26 15:00:00,-1.1239351,-1.3221177,-0.46175393,-0.5454145,-0.114308454,-1.4076225,-1.0659759,-1.348431,-1.3515778,-0.96402705,-1.0050106
2017-08-26 15:30:00,-0.76654994,-1.1124246,-0.46562997,-0.5959813,-0.11403582,-1.1191635,-0.89840126,-0.9724989,-0.936932,-0.71006536,-0.7268241
2017-08-26 16:00:00,-0.9333275,-1.2373878,-0.469506,-0.55977046,-0.11376331,-1.3102039,-1.0057721,-1.1745191,-1.1517159,-0.8158139,-0.8780602
2017-08-26 16:30:00,-0.4641769,-0.7688227,-0.469506,-0.5545078,-0.11349065,-0.7635791,-0.51512223,-0.72245616,-0.66262275,-0.43841687,-0.40982133
2017-08-26 17:00:00,-0.32813194,-0.56661433,-0.469506,-0.53582525,-0.11321808,-0.55340993,-0.3437347,-0.58579206,-0.49999753,-0.29964477,-0.24159066
2017-08-26 17:30:00,-0.13331245,-0.2931203,-0.469506,-0.54340637,-0.112945534,-0.2870555,-0.13938905,-0.34225327,-0.23445128,-0.14101855,-0.061080467
2017-08-26 18:00:00,-0.23048995,-0.379988,-0.469506,-0.57480603,-0.1126729,-0.3703994,-0.2247449,-0.42937273,-0.32152042,-0.24209116,-0.19888417
2017-08-26 18:30:00,0.091167204,-0.010278414,-0.469506,-0.5479256,-0.11240036,-0.021058869,0.06849127,-0.047584604,0.053127576,0.07575541,0.14640735
2017-08-26 19:00:00,-0.30345687,-0.5335448,-0.469506,-0.53036016,-0.11212773,-0.5210993,-0.31655028,-0.56296575,-0.47043854,-0.274663,-0.20619898
2017-08-26 19:30:00,-0.18062289,-0.36191687,-0.469506,-0.5146559,-0.11185513,-0.3526415,-0.18018751,-0.41213602,-0.30291197,-0.15608613,-0.04915641
2017-08-26 20:00:00,-0.17007448,-0.32412452,-0.469506,-0.5632273,-0.111582555,-0.31635478,-0.1746336,-0.37446222,-0.26482883,-0.18865754,-0.13006677
2017-08-26 20:30:00,0.040252555,-0.07745234,-0.469506,-0.5509162,-0.11130992,-0.08359451,0.016951669,-0.11836497,-0.014888416,0.017101336,0.087132506
2017-08-26 21:00:00,0.21955024,0.15931801,-0.469506,-0.5671716,-0.11103735,0.13200639,0.13994156,0.12864433,0.22686724,0.19216608,0.22854559
2017-08-26 21:30:00,0.21203248,0.15053605,-0.469506,-0.57640296,-0.11076475,0.12408208,0.12048941,0.119364135,0.21793817,0.17648332,0.20264785
2017-08-26 22:00:00,0.3293118,0.27100188,-0.469506,-0.5993444,-0.11049215,0.23527555,0.15475027,0.2653488,0.37090874,0.25815272,0.24557386
2017-08-26 22:30:00,0.40664238,0.2977115,-0.469506,-0.5664432,-0.110219575,0.29099703,0.24122791,0.33727652,0.46375042,0.35327017,0.3623948
2017-08-26 23:00:00,0.49020326,0.32528734,-0.469506,-0.5810498,-0.10994697,0.34852546,0.2665695,0.41119313,0.5551399,0.4084772,0.39100057
2017-08-26 23:30:00,0.56125355,0.3468985,-0.469506,-0.59407127,-0.10967434,0.39361054,0.29102594,0.46910042,0.62274814,0.45387143,0.42081475
2017-08-27 00:00:00,0.5267154,0.33460706,-0.469506,-0.60124385,-0.10940177,0.3679682,0.2606982,0.43601102,0.58489287,0.4170165,0.38515133
2017-08-27 00:30:00,0.486912,0.32571274,-0.469506,-0.5696028,-0.10912914,0.3494128,0.28169256,0.41203946,0.5570171,0.41779798,0.4117779
2017-08-27 01:00:00,0.55049837,0.34287792,-0.469506,-0.5937248,-0.108856596,0.3852229,0.28422564,0.45801377,0.61089444,0.44397664,0.41196752
2017-08-27 01:30:00,0.38551903,0.300331,-0.469506,-0.52987456,-0.108583994,0.29646182,0.30414462,0.3437168,0.47362727,0.3893786,0.43598711
2017-08-27 02:00:00,0.35094106,0.28014356,-0.469506,-0.5483463,-0.10831145,0.25434673,0.2444307,0.28935456,0.40395468,0.32876015,0.36503643
2017-08-27 02:30:00,0.45308673,0.32161868,-0.46562997,-0.54819685,-0.10803885,0.343875,0.3066383,0.40065747,0.5409975,0.4290526,0.4453678
2017-08-27 03:00:00,0.42170554,0.31656814,-0.46175393,-0.53601193,-0.10776622,0.33634108,0.3193403,0.38700283,0.5205107,0.42594165,0.45670974
2017-08-27 03:30:00,0.37615234,0.31084353,-0.45400187,-0.5220974,-0.107493676,0.33001828,0.3311987,0.3715394,0.49361813,0.4174658,0.46781987
2017-08-27 04:00:00,0.40972304,0.3118161,-0.4462498,-0.5972146,-0.107221074,0.33722097,0.22694145,0.37405157,0.48826635,0.36288345,0.33728558
2017-08-27 04:30:00,0.39270818,0.31220007,-0.43849772,-0.5799174,-0.10694844,0.3430351,0.2466303,0.37498367,0.48056448,0.37628627,0.36574346
2017-08-27 05:00:00,0.415294,0.3351832,-0.43074566,-0.54400194,-0.10667584,0.3966344,0.33387268,0.43657315,0.54325116,0.46578968,0.47984624
2017-08-27 05:30:00,0.3588633,0.31866425,-0.43074566,-0.52261317,-0.10640321,0.36096245,0.34263015,0.39213717,0.4922576,0.4362101,0.48197794
2017-08-27 06:00:00,0.40068847,0.32848555,-0.43074566,-0.54591954,-0.1061307,0.38247252,0.32068086,0.4183995,0.52298975,0.4479431,0.46368426
2017-08-27 06:30:00,0.35973752,0.30564147,-0.43074566,-0.57406837,-0.105858065,0.32832766,0.24385618,0.35698628,0.4511565,0.36505163,0.36374038
2017-08-27 07:00:00,0.38150442,0.317832,-0.43074566,-0.55661243,-0.10558546,0.35901856,0.28699797,0.3896081,0.49030137,0.41170043,0.4221266
2017-08-27 07:30:00,0.2955246,0.29156685,-0.42686963,-0.5317677,-0.10531286,0.2898205,0.2879243,0.3190121,0.4015839,0.36835098,0.41762203
2017-08-27 08:00:00,0.3294605,0.30359137,-0.4229936,-0.5558928,-0.10504026,0.3205511,0.2669195,0.35118824,0.43569702,0.37804663,0.3955527
2017-08-27 08:30:00,0.29566586,0.28740072,-0.4229936,-0.56811255,-0.10476775,0.2774865,0.22261052,0.30763334,0.38386887,0.3269211,0.3398031
2017-08-27 09:00:00,0.32068098,0.2969523,-0.4229936,-0.56857485,-0.104495116,0.30289227,0.23722123,0.33317184,0.414954,0.3495357,0.35759485
2017-08-27 09:30:00,0.3045994,0.29262954,-0.4229936,-0.558368,-0.104222454,0.29139447,0.2464311,0.32147104,0.40124702,0.3491699,0.36971337
2017-08-27 10:00:00,0.21696816,0.26306325,-0.4229936,-0.5078502,-0.10394994,0.21127455,0.26683778,0.2403336,0.3042465,0.30941945,0.40143377
2017-08-27 10:30:00,0.10912352,0.109005325,-0.41524154,-0.55227923,-0.10367734,0.0640369,0.14136468,0.07383727,0.13041864,0.16933726,0.22610258
2017-08-27 11:00:00,0.122688286,0.15088795,-0.40748945,-0.57653296,-0.1034048,0.09838044,0.12041765,0.11689549,0.16635256,0.17684041,0.20370124
2017-08-27 11:30:00,-0.16671072,-0.1689213,-0.40361345,-0.61256146,-0.103132166,-0.19319968,-0.15871339,-0.21727784,-0.16274185,-0.12889187,-0.12242711
2017-08-27 12:00:00,0.08564889,0.14127575,-0.39973742,-0.60675627,-0.102859505,0.08649903,0.064659886,0.10677963,0.1498159,0.13533865,0.13191019
2017-08-27 12:30:00,-0.08207957,-0.07169012,-0.39586136,-0.60425156,-0.10258699,-0.106167205,-0.07393751,-0.11561448,-0.07065449,-0.03727473,-0.02920888
2017-08-27 13:00:00,-0.39181715,-0.421436,-0.39198533,-0.6155411,-0.10231439,-0.43059665,-0.35650897,-0.4702825,-0.41301852,-0.33934382,-0.33861405
2017-08-27 13:30:00,-0.45450935,-0.5767486,-0.39198533,-0.5965528,-0.10204179,-0.5696675,-0.38542736,-0.58787674,-0.534292,-0.38477764,-0.38155752
2017-08-27 14:00:00,-0.43786165,-0.5036792,-0.39198533,-0.61581206,-0.10176922,-0.5044883,-0.38607022,-0.538991,-0.47811627,-0.37477767,-0.37805504
2017-08-27 14:30:00,-0.42144647,-0.4946807,-0.39198533,-0.6088766,-0.101496555,-0.49657333,-0.35825372,-0.532714,-0.47086093,-0.3563391,-0.3547452
2017-08-27 15:00:00,-0.21534835,-0.2579047,-0.39198533,-0.58888954,-0.10122407,-0.2798411,-0.16524582,-0.31007293,-0.26109642,-0.1699998,-0.13849823
2017-08-27 15:30:00,-0.22889851,-0.30116993,-0.38810933,-0.56126016,-0.10095144,-0.32061863,-0.15633123,-0.3545408,-0.30720484,-0.1677822,-0.1060845
2017-08-27 16:00:00,-0.23469813,-0.28541216,-0.3842333,-0.5807897,-0.10067878,-0.30754536,-0.16846238,-0.33851007,-0.29497278,-0.1800511,-0.14036237
2017-08-27 16:30:00,-0.3213558,-0.39166492,-0.38035724,-0.5849169,-0.10040627,-0.4058832,-0.24437319,-0.44275615,-0.39271873,-0.25738466,-0.22866537
2017-08-27 17:00:00,-0.36246032,-0.49792022,-0.3764812,-0.54921997,-0.100133605,-0.49946702,-0.2964962,-0.5344882,-0.47685555,-0.26844868,-0.22058375
2017-08-27 17:30:00,-0.3759435,-0.41490787,-0.37260514,-0.6117283,-0.09986106,-0.42731968,-0.31554064,-0.4645215,-0.41317955,-0.31101087,-0.30424017
2017-08-27 18:00:00,-0.5748281,-0.71948534,-0.3687291,-0.61533177,-0.09958843,-0.69039494,-0.56343323,-0.68201166,-0.6439653,-0.51608795,-0.53144425
2017-08-27 18:30:00,-0.39930454,-0.42150486,-0.3687291,-0.6156584,-0.0993158,-0.43331608,-0.35626566,-0.4707518,-0.41909996,-0.33792853,-0.3375394
2017-08-27 19:00:00,-0.37495336,-0.31222713,-0.3687291,-0.57249135,-0.09904326,-0.33722582,-0.34115732,-0.36646,-0.33189738,-0.3181372,-0.33241153
2017-08-27 19:30:00,-0.24841748,-0.15009965,-0.3687291,-0.5656982,-0.098770685,-0.18873416,-0.2148758,-0.19920178,-0.17274599,-0.18474706,-0.19773348
2017-08-27 20:00:00,-0.4076994,-0.2976409,-0.3687291,-0.5213332,-0.09849808,-0.32391766,-0.3791456,-0.35175258,-0.3181869,-0.33847618,-0.33729395
2017-08-27 20:30:00,-0.025157046,0.06297254,-0.3687291,-0.60645133,-0.09822548,0.0031973612,-0.02966113,0.023587454,0.043510664,0.03779273,0.019638646
