datetime,H,LE,fco2,fch4,Wind Spd,air pressure,Ta,Rn,PPFD,Water Table,Ts 2.5 cm Cent,Ts 5 cm Cent,Ts 15 cm Cent,Ts 2.5 cm Rim,Ts 5 cm Rim,Ts 15 cm Rim,Ts All Cent,Ts All Rim,VWC,Active Layer,24H Rain,Dir,ER,Time,DOY,VPD,u*
2017-06-28 09:00:00,65.89577946011825,26.57960930219483,-1.120233707734512,0.036856704105579154,3.7326367061789543,101267.32444444444,6.448,172.1,469.2,-0.125,2.539,5.372999999999998,2.291,4.0680000000000005,0.516,0.503,0.16184,0.3895999999999999,50.15638615900478,0.24445276497695856,0.40000000000000036,60.41896283841266,,9,179,181.31794846046154,0.30353374165150543
2017-06-28 09:30:00,97.17738856607919,35.37244345711324,-1.422446644884497,,3.531932852918365,101266.26944444445,7.098,214.4,577.3,-0.1255,2.161,6.666,1.908,4.002,0.085,0.202,0.16608,0.51712,50.15357868488773,0.2445391705069125,0.40000000000000036,71.6988479587318,,9,179,219.34410769137506,0.32688210793169
2017-06-28 10:00:00,81.37552600706616,36.83468611304408,-1.931623319947432,0.03918328182514058,2.5190339943304845,101289.54944444445,7.515,164.1,473.3,-0.126,1.81,7.72,1.554,4.112,-0.365,-0.015,0.174,0.6187999999999999,50.15077089276392,0.2446255760368664,0.40000000000000036,56.647179426301136,,10,179,230.75488211219687,0.235884385086176
2017-06-28 10:30:00,84.10011527233459,39.889982802868104,-2.0234659932719925,0.04391014644738015,2.5750495444035857,101309.95555555556,7.633,198.6,531.8,-0.126,2.487,8.34,2.245,5.235,0.23,0.721,0.18056,0.60952,50.14796278218825,0.2447119815668203,0.40000000000000036,54.542534745662145,,10,179,232.73865561806383,0.25062426981858626
2017-06-28 11:00:00,68.70234493026406,28.07485744822181,-1.269092745016305,0.02701420154728736,3.3597099683487586,101323.63833333334,7.768,204.8,551.5,-0.126,2.602,8.72,2.356,5.747999999999998,0.196,0.688,0.19247999999999998,0.64256,50.14515435271566,0.2447983870967742,0.40000000000000036,45.00404557912123,,11,179,231.65103342572206,0.24617834005387493
2017-06-28 11:30:00,95.91072738236326,40.257782470993085,-1.5596154732241003,0.04413010340672524,3.089446973365354,101339.80611111112,7.799,246.2,669.7,-0.126,2.978,9.18,2.6830000000000003,6.36,0.415,0.898,0.20504,0.66256,50.13953653529738,0.2448847926267281,0.40000000000000036,63.13019965269307,,11,179,231.13897045238068,0.28377385185340415
2017-06-28 12:00:00,161.79661807514307,57.28956926103255,-1.9770176048469816,0.043417728634710336,3.3555475495353617,101350.09277777778,8.38,351.8,932.0,-0.126,2.345,9.76,2.056,6.192,-0.403,0.24,0.21984,0.7615999999999999,50.13391743694239,0.24497119815668206,0.40000000000000036,54.955418011247716,,12,179,258.4229465619455,0.3125537414051858
2017-06-28 12:30:00,222.44486547440212,80.65538044415014,-2.0886410053391224,0.04950006345921725,3.412665427997856,101364.70222222223,9.17,483.6,1212.0,-0.1265,1.683,11.44,1.433,6.388,-1.258,-0.33,0.23528,0.9416,50.13110740629794,0.24505760368663596,0.40000000000000036,68.76138536824037,,12,179,299.6303811810269,0.31117898517607256
2017-06-28 13:00:00,206.49526260714137,86.01915206036439,-1.8491626146157116,0.050918755104450396,3.0526123039249073,101378.34527777777,10.06,505.0,1263.0,-0.127,1.476,12.15,1.254,7.14,-1.695,-0.603,0.25368,1.02024,50.12829705408011,0.24514400921658985,0.40000000000000036,70.87871027970179,,13,179,344.5667462989415,0.32697143195012107
2017-06-28 13:30:00,216.16835687008916,81.74032529434811,-1.5355950933514668,0.04706709531994133,3.7596419500203617,101394.12555555555,10.79,522.0,1318.0,-0.1275,1.798,12.55,1.568,8.4,-1.659,-0.5,0.27656,1.044,50.11705242053166,0.24523041474654375,0.40000000000000036,49.674501477757865,,13,179,389.7165975711109,0.3241097387381774
2017-06-28 14:00:00,219.89734867010952,91.30638353545085,-1.5740810322258865,0.052383525055085096,4.267709525288874,101407.6263888889,10.87,547.5,1363.0,-0.128,2.482,12.72,2.23,9.85,-1.269,-0.07200000000000001,0.30008,1.02336,50.1058026060087,0.2453168202764977,0.40000000000000036,61.604376893549556,,14,179,406.97308857524496,0.3612769927660275
2017-06-28 14:30:00,228.27579751415823,86.29800873194088,-1.5567137774403768,0.046102407322370864,4.432767519579718,101418.20694444445,11.2,560.4,1398.0,-0.129,2.9560000000000004,12.3,2.679,10.67,-1.084,-0.071,0.3232000000000001,0.98968,50.09173300837093,0.24540322580645166,0.40000000000000036,65.4829446848098,,14,179,484.5782858144822,0.4103397560703288
2017-06-28 15:00:00,216.6223953518248,87.31763179824493,-1.3626295523426026,0.04820676196283423,4.758865704038839,101433.79555555555,11.09,573.9,1417.0,-0.13,3.2060000000000004,11.86,2.911,11.17,-1.111,-0.14800000000000002,0.34536,0.9606399999999999,50.07765521439507,0.2454896313364056,0.40000000000000036,63.90762377790912,,15,179,476.3880583298884,0.36441780634354864
2017-06-28 15:30:00,240.00913295221127,91.91015320858823,-1.3784467233114006,0.05012015126451431,4.797771352327503,101456.72055555556,11.05,576.3,1423.0,-0.1305,3.73,11.85,3.408,11.9,-0.8190000000000001,0.091,0.36392,0.94072,50.06075096308897,0.2455760368663595,0.40000000000000036,60.098771908058495,,15,179,485.7669112750292,0.3820821735470116
2017-06-28 16:00:00,228.92917903481703,89.0871089698297,-1.3396257936013518,0.045575376586079804,4.97181656263266,101473.365,11.11,570.7,1415.0,-0.131,4.0710000000000015,11.59,3.722,12.2,-0.68,0.139,0.3800800000000001,0.91608,50.04383473019646,0.24566244239631335,0.40000000000000036,60.12898558497324,,16,179,505.18959432250176,0.42315439374943165
2017-06-28 16:30:00,256.56764521982444,106.30788369121248,-1.5758748835950012,0.0574418516758169,5.111345788140082,101488.58777777778,11.29,554.1,1391.0,-0.131,4.45,11.21,4.065,12.33,-0.465,0.196,0.3932,0.8811200000000001,50.03255053677581,0.2457488479262673,0.40000000000000036,60.07515445878689,,16,179,500.88086929381393,0.4391573887484936
2017-06-28 17:00:00,213.21722379750256,80.16733566227444,-0.9486534622319959,0.047089090028688704,5.327023352508977,101497.73333333334,11.27,541.3,1356.0,-0.131,4.692,10.92,4.277,12.4,-0.361,0.116,0.40424,0.86432,50.021260945528624,0.2458352534562212,0.40000000000000036,73.40975956351521,,17,179,505.77747035794687,0.43731136964018263
2017-06-28 17:30:00,227.2316737910998,87.6869643619346,-1.2010471170571124,0.04876436109481976,5.454437834680084,101504.53777777778,11.18,515.0,1306.0,-0.1315,5.049,10.68,4.635,12.37,-0.097,0.211,0.41168000000000005,0.8375199999999999,50.00996592726882,0.24592165898617516,0.3000000000000004,77.37976314662298,,17,179,471.50145109591915,0.4699755550426457
2017-06-28 18:00:00,212.67496962944261,76.54172546345269,-1.3656598493850955,0.04769667306947125,5.794286106884029,101503.94083333333,11.19,483.8,1245.0,-0.132,5.3820000000000014,10.36,4.987,12.15,0.179,0.375,0.4162400000000001,0.7988,49.99866545274525,0.24600806451612905,0.20000000000000037,75.56680013845329,,18,179,438.894327061523,0.48600900806197334
2017-06-28 18:30:00,201.84130217291806,68.08677100201308,-1.2016222176541433,0.044329171424493115,5.8896030560630654,101499.87555555555,11.15,453.5,1173.0,-0.132,5.75,10.15,5.358,11.94,0.5329999999999999,0.5760000000000001,0.41736000000000006,0.7659199999999999,49.990186498546656,0.24609447004608295,0.10000000000000037,69.33010414565831,,18,179,423.7713205663803,0.47439656973847966
2017-06-28 19:00:00,211.80848407570872,60.91240220563208,-1.0947328689426779,0.049111843374895374,6.025497871568112,101506.49916666666,11.06,410.9,1090.0,-0.132,6.009,9.78,5.597,11.58,0.7959999999999999,0.711,0.41704,0.7255199999999999,49.98170444631916,0.2461808755760369,0.10000000000000037,72.46755650484553,,19,179,434.59089066998894,0.52211210479624
2017-06-28 19:30:00,161.42474288199864,52.57813324930479,-0.9853280682313228,0.041051500522470794,5.828987245092514,101513.38638888889,11.18,367.0,1000.0,-0.1325,6.165,9.39,5.726,11.17,0.983,0.813,0.41456000000000004,0.68616,49.97604801757834,0.2462672811059908,3.608224830031759e-16,69.11352057864639,,19,179,461.9554181422939,0.4784380792420852
2017-06-28 20:00:00,156.7716855683178,42.041068563774076,-0.879682122755346,0.03972505097404633,5.910623231119696,101519.63444444444,11.16,320.4,905.0,-0.133,6.228,9.03,5.7360000000000015,10.66,1.087,0.8420000000000001,0.41128,0.65504,49.97039020273685,0.2463536866359447,3.608224830031759e-16,79.86617568310464,,20,179,463.63373843281755,0.48194132316483373
2017-06-28 20:30:00,131.79114469862142,34.773338393089,-0.5855757561746399,0.03327058094756878,6.0728058192147705,101508.76222222223,11.1,272.1,804.0,-0.133,6.447,8.67,5.898,10.02,1.381,0.996,0.40528,0.6139199999999999,49.967560774376324,0.24644009216589866,3.608224830031759e-16,84.43040938902693,,20,179,491.05145485614906,0.4893594967086431
2017-06-28 21:00:00,113.0361182827916,35.27952062689132,-0.7808220740211015,0.03036878834583679,6.236303171012585,101516.87277777778,10.72,224.9,699.6,-0.133,6.675,8.21,6.1110000000000015,9.38,1.731,1.207,0.39552,0.5602400000000001,49.96473099810775,0.2465264976958525,3.608224830031759e-16,79.93263787494845,,21,179,522.0928089502465,0.4975421736263335
2017-06-28 21:30:00,96.92501755781903,41.31411781169181,-0.9235480147195783,0.034686732782427884,6.028212235271793,101513.06555555556,10.74,175.6,597.4,-0.133,6.858,7.85,6.283,8.9,2.067,1.42,0.38327999999999995,0.5144,49.961900873469524,0.2466129032258064,3.608224830031759e-16,83.09708279967587,,21,179,523.0409270494065,0.516332955734932
2017-06-28 22:00:00,82.33122510433931,26.93798055742994,-0.9333663917172346,0.03523103954127337,5.66963402769864,101520.4563888889,10.35,131.4,500.6,-0.133,6.975,7.63,6.282,8.48,2.2840000000000003,1.582,0.3752799999999999,0.48384,49.95907040000001,0.24669930875576035,3.608224830031759e-16,80.42718554356398,,22,179,462.0277481846718,0.47404449917043734
2017-06-28 22:30:00,65.13967358275984,21.599257804367603,-0.8494798295319043,0.032160432403197395,5.263122378477899,101528.81444444445,9.86,87.8,407.2,-0.133,6.872000000000001,7.54,6.148,8.23,2.321,1.798,0.36408,0.45936,49.961900873469524,0.2467857142857143,3.608224830031759e-16,82.32639311999563,,22,179,379.51015335681706,0.45446742156728986
2017-06-28 23:00:00,44.39578523432124,10.037240590481483,-0.5602225195152332,0.027769108550099796,5.250343563543397,101545.53888888888,9.23,43.05,322.4,-0.133,6.876,7.49,6.153,8.06,2.489,2.018,0.35096000000000005,0.43776000000000004,49.96473099810775,0.24687211981566826,3.608224830031759e-16,79.34098967663947,,23,179,302.73701314074776,0.42241745610396536
2017-06-28 23:30:00,30.993882038012046,9.628602312861283,-0.5270870759023606,0.0337274876892389,5.23980642788572,101559.40722222222,8.79,1.825,250.5,-0.133,6.914,7.42,6.154,7.87,2.68,2.181,0.33872,0.41912,49.96473099810775,0.2469585253456221,3.608224830031759e-16,79.41475452704907,,23,179,244.99857442958037,0.4345468215118824
2017-06-29 00:00:00,14.12162467862139,4.550387513498528,-0.35132148541640823,0.028571876078647192,5.024258803630561,101567.10944444445,8.48,-30.49,191.4,-0.133,6.851,7.24,6.073,7.6,2.793,2.265,0.32464,0.39799999999999996,49.96473099810775,0.24704493087557605,3.608224830031759e-16,83.82748557172796,,0,180,204.43254330661728,0.4252577114731402
2017-06-29 00:30:00,,1.9114334408752311,-0.19754232121107118,0.026398019491352398,4.680000429154352,101573.96361111112,8.15,-54.08,134.4,-0.1335,6.6629999999999985,6.9929999999999986,5.903,7.27,2.7910000000000004,2.267,0.30975999999999987,0.3780799999999999,49.96473099810775,0.24713133640553,3.608224830031759e-16,82.9894209955028,,0,180,161.33543715947522,0.3925712879250362
2017-06-29 01:00:00,-5.823842658102283,-0.8886788021966151,-0.09258358558641797,0.019984747557381017,5.068841868433392,101582.91194444445,7.516,-67.16,108.2,-0.134,6.506,6.783,5.796,7.01,2.833,2.356,0.29384,0.35416000000000003,49.96473099810775,0.2472177419354839,3.608224830031759e-16,82.46621119464724,,1,180,99.53227742518322,0.40033354309264885
2017-06-29 01:30:00,-12.197524876081829,-4.836699130795453,-0.0862698346145742,0.02800723451521764,4.590700161635849,101589.42972222222,6.902,-65.81,78.46,-0.1335,6.294,6.539,5.644,6.735,2.818,2.423,0.27807999999999994,0.32927999999999996,49.967560774376324,0.2473041474654378,3.608224830031759e-16,80.73448788017042,,1,180,58.631340738742246,0.39262138040260736
2017-06-29 02:00:00,2.949307182302742,-1.285591130427695,0.2791615997899111,0.025324362357929585,5.412864095182443,101586.18694444445,6.397,0.808,38.68,-0.133,6.002999999999999,6.4529999999999985,5.479,6.345,2.75,2.364,0.2602399999999999,0.3271199999999999,49.97039020273685,0.2473905529953917,3.608224830031759e-16,85.46302717787239,,2,180,8.03778360082283,0.44207696697086024
2017-06-29 02:30:00,2.695660741367104,-0.46651301349322993,0.281859898770425,0.018328629650281817,5.4847414473933895,101589.90388888889,6.428,5.328,27.4,-0.133,5.506,6.478,5.098,5.914,2.44,2.092,0.24528000000000003,0.3508799999999999,49.97321928365052,0.2474769585253456,3.608224830031759e-16,85.35721009158267,,2,180,0.0,0.43493406057353384
2017-06-29 03:00:00,-15.498072855814982,-1.7501133445262063,0.44193262611743567,0.03655843785162362,5.419338873925127,101594.15388888889,7.035,-28.81,32.6,-0.133,5.16,6.457000000000002,4.812,5.607,2.241,1.911,0.23352,0.3636800000000001,49.97604801757834,0.24756336405529955,3.608224830031759e-16,90.4020587741912,,3,180,21.630850807734348,0.4406317625966304
2017-06-29 03:30:00,-22.59253542652179,-5.444866978211036,0.11660351037036573,0.022788438558924748,5.152326540048461,101598.1675,7.223,-49.02,37.5,-0.1335,5.027,6.309,4.715,5.417000000000002,2.234,1.913,0.22344,0.35168,49.97604801757834,0.2476497695852535,3.608224830031759e-16,89.41327500889713,,3,180,40.84614463676522,0.39907221995925807
2017-06-29 04:00:00,-23.100403795346228,-4.726588856704589,0.25096450185942853,0.023502984400216365,5.020917325904857,101596.22305555556,7.169,-43.01,41.85,-0.134,4.851,6.066,4.585,5.175,2.176,1.871,0.214,0.3356,49.97604801757834,0.24773617511520735,3.608224830031759e-16,92.69701980191951,,4,180,35.390400750567935,0.3991422026096671
2017-06-29 04:30:00,-6.297466795085171,,,0.02813039570193419,5.469481277232529,101601.60333333333,7.173,-21.45,44.1,-0.134,4.567,5.852,4.3660000000000005,4.872,2.003,1.707,0.20512,0.33160000000000006,49.97604801757834,0.2478225806451613,3.608224830031759e-16,100.69223408954724,,4,180,33.03663405083534,0.4549451052026323
2017-06-29 05:00:00,5.694030315786163,1.9099366632225148,0.32620400962928253,0.028995273333674645,5.663974585374074,101604.67416666666,6.526,13.07,35.82,-0.134,4.33,5.809,4.187,4.658,1.856,1.538,0.19792,0.34168,49.97604801757834,0.2479089861751152,3.608224830031759e-16,104.33682116879721,,5,180,2.02196252131767,0.4866965382733633
2017-06-29 05:30:00,3.0813768871164458,0.25757977600993526,0.1740876682588561,0.018539028733660944,5.579961222665834,101619.74055555556,6.414,14.3,42.7,-0.134,4.237,5.746,4.129,4.622,1.832,1.5019999999999998,0.19240000000000002,0.33952000000000004,49.97604801757834,0.2479953917050691,3.608224830031759e-16,113.94626445419311,,5,180,5.887720950063152,0.4390969227733283
2017-06-29 06:00:00,11.034594719913212,4.066611382233008,,0.02016821555291608,5.3299730450738,101617.51777777777,6.607,23.13,61.38,-0.134,4.114,5.587999999999999,4.038,4.5539999999999985,1.757,1.433,0.18856,0.3324,49.97604801757834,0.2480817972350231,3.608224830031759e-16,113.85421460518793,,6,180,20.91024137131419,0.4542891977051961
2017-06-29 06:30:00,18.48580152964528,2.5675597371059493,0.10111825360724883,0.031984500728993635,6.465715426051335,101608.23055555555,6.278,34.8,93.5,-0.134,4.005,5.635,3.958,4.47,1.685,1.338,0.1856,0.34375999999999995,49.97604801757834,0.24816820276497695,3.608224830031759e-16,113.86525148115238,,6,180,16.53342449037447,0.5279338323961273
2017-06-29 07:00:00,27.72487981777625,7.253606538663998,-0.12615678310641099,0.021658896540732612,6.2670208372323275,101623.245,6.067,51.14,123.4,-0.134,3.987,5.732,3.965,4.457,1.6980000000000002,1.339,0.18311999999999998,0.35144000000000003,49.97604801757834,0.2482546082949309,3.608224830031759e-16,109.02259409500074,,7,180,0.0,0.5287482965266616
2017-06-29 07:30:00,22.087020915268138,,-0.5973400374176271,,5.997519022365311,101638.80690038954,6.063,56.52,133.6,-0.134,3.893,5.785,3.891,4.421,1.621,1.244,0.18175999999999998,0.36328000000000005,49.97604801757834,0.24834101382488485,3.608224830031759e-16,114.71649248997615,,7,180,0.0,0.45797326855307435
2017-06-29 08:00:00,31.090624007853304,5.399524745153342,-0.33597202055637493,,6.639533600548692,101629.38277777778,6.166,79.28,185.1,-0.134,3.809,5.99,3.825,4.397,1.543,1.157,0.18128,0.38664000000000004,49.97604801757834,0.2484274193548387,3.608224830031759e-16,110.9098948671494,,8,180,11.746500237043465,0.47723498699659445
2017-06-29 08:30:00,47.33435885849239,15.250161639750365,-0.636312464178025,0.03128511564057392,6.306232978051318,101630.40666666666,6.505,101.4,224.2,-0.134,3.667,6.263,3.699,4.312,1.392,0.987,0.182,0.42208,49.97604801757834,0.24851382488479265,3.608224830031759e-16,106.77636022275149,,8,180,28.28932504809026,0.5260661547025808
