datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,BestModel: PPFD_Avg+Sedge
2016-07-14 23:00:00,3.936782,6.6645646,10.645123,5.6792088,5.170519,6.3930674,6.1042266
2016-07-14 23:30:00,4.1087036,6.4559755,10.377354,5.6792088,5.1366963,6.4820876,5.8883414
2016-07-15 00:00:00,4.1907024,6.3778205,10.241488,5.6792088,5.066737,6.527257,5.770086
2016-07-15 00:30:00,4.1914926,6.3771415,10.2403555,5.6792088,5.066087,6.527633,5.769182
2016-07-15 01:00:00,4.149706,6.348377,10.292438,5.6792765,5.0382867,6.51047,5.730417
2016-07-15 01:30:00,4.024276,6.326681,10.484915,5.681555,5.020458,6.4515476,5.700999
2016-07-15 02:00:00,3.9703445,6.314884,10.559641,5.67921,5.0056076,6.4214897,5.6851463
2016-07-15 02:30:00,4.065217,6.304535,10.553413,5.756522,5.108502,6.59777,5.677912
2016-07-15 03:00:00,4.539398,6.307687,10.584549,6.2251296,5.805294,7.8577538,5.850072
2016-07-15 03:30:00,5.13462,6.3245535,10.6004,7.132844,6.515465,9.309663,6.329002
2016-07-15 04:00:00,5.750261,6.333637,10.650218,9.422605,7.2039,10.7548,6.6906075
2016-07-15 04:30:00,6.446592,6.3379807,10.609458,10.246129,7.7265573,11.980851,6.9049377
2016-07-15 05:00:00,6.94628,6.374635,10.638895,11.009516,8.503752,12.926911,7.2819705
2016-07-15 05:30:00,7.6559067,6.414553,10.502463,11.772902,9.189286,13.71722,7.7326994
2016-07-15 06:00:00,8.501953,6.4746103,10.668333,12.536288,9.796052,14.288504,8.769426
2016-07-15 06:30:00,9.655069,6.568599,10.701734,13.299675,10.61894,14.559449,10.130364
2016-07-15 07:00:00,10.18285,6.677419,10.78948,13.275301,10.970349,14.688111,10.634507
2016-07-15 07:30:00,11.379532,6.842251,10.936102,13.615373,11.799004,15.002877,11.736365
2016-07-15 08:00:00,12.132292,6.9174476,11.043097,13.955444,12.308479,15.25897,12.297641
2016-07-15 08:30:00,13.517307,7.136895,11.214061,14.295516,13.131475,15.612646,13.054932
2016-07-15 09:00:00,16.190477,8.067792,11.329547,15.157661,14.715442,16.012995,14.783667
2016-07-15 09:30:00,17.57537,8.645492,11.474471,15.174668,15.713071,16.253008,15.767407
