,Key,Level,MAE,Model,R2
1914,7_0,7,0.29929816613591526,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.4339170645037772
1915,7_0,7,0.28319277779944224,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.36967408235911814
1916,7_0,7,0.27997754693699944,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.4590657352996177
1917,7_0,7,0.2756313533238803,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.512285089361384
1918,7_0,7,0.2955777669183307,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.23785130376506025
1919,7_0,7,0.2655815933364661,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.555981082015438
1920,7_1,7,0.3020555611391467,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.2850765227143578
1921,7_1,7,0.29013601827868,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.3794062587852066
1922,7_1,7,0.31313890806097094,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.02888781296723386
1923,7_1,7,0.26943427349880883,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.6360757645475685
1924,7_1,7,0.26397136409744976,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.6389340087135759
1925,7_1,7,0.2706717343362385,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.4880756047461804
1926,7_1,7,0.2822331419556692,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.46585655127582937
1927,7_1,7,0.2817925382422247,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.41205907093984995
1928,7_1,7,0.2756541646478744,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5132849181560107
1929,7_1,7,0.2664419935200926,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5133310543575943
1930,7_1,7,0.2967453272504661,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.4025319333128383
1931,7_1,7,0.27279998396663246,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.4535781916939218
1932,7_1,7,0.2509350421519976,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.6543777880758721
