,MSE,Model,Number,Performance,SE,Size,T,T2
92,0.026848225395543455,PPFD_Avg+AirTC_Avg+VPD+VWC+Shrub,24,0,0.0035514035492038307,5,1.9971263649556252,-1.023733244832038
93,0.028722155051241264,PPFD_Avg+AirTC_Avg+VPD+VWC+Grass,25,0,0.004404971271582773,5,3.570272737509035,0.8807767889299443
94,0.02723720792781956,PPFD_Avg+AirTC_Avg+VPD+VWC+Upland,26,0,0.0038076531534153636,5,2.331769510592745,-0.5850654898904598
95,0.026084711307902048,PPFD_Avg+VPD+Temp+VWC+Shrub,27,2,0.003941418500247043,5,1.1163236321148828,-1.7482300344228967
96,0.026515912552557048,PPFD_Avg+VPD+Temp+VWC+Upland,28,2,0.00386377549979739,5,1.5718553211926911,-1.3230126909472824
97,0.02762978637168598,PPFD_Avg+VPD+VWC+Sedge+Shrub,29,0,0.0034624256026632542,5,2.8709268191996453,-0.18647599095891748
98,0.029461853017335428,PPFD_Avg+VPD+VWC+Sedge+Upland,30,0,0.0034852597028718116,5,4.846933113221544,1.799859837190345
99,0.02781749013461276,PPFD_Avg+VPD+VWC+Shrub+Grass,31,0,0.004095173642764852,5,2.820818844284799,0.016152621666767022
100,0.027183189001250687,PPFD_Avg+VPD+VWC+Shrub+Upland,32,0,0.003692976125315403,5,2.3116650208361804,-0.651215099531124
101,0.027946123427629255,PPFD_Avg+VPD+VWC+Grass+Upland,33,0,0.0045061832536924164,5,2.79017559043857,0.1366580511710427
102,0.023866797123636176,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp,0,2,0.004195253057507056,6,0.5131058617420488,-1.1029775831928554
103,0.02426652502954546,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC,1,2,0.0038743882765190254,6,0.9328623764646002,-0.7414438188463296
104,0.023909552778519937,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Sedge,2,2,0.006085128385200262,6,0.4390552655664241,-0.8318678989238452
105,0.02521748219869622,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Shrub,3,2,0.0048102804737008694,6,1.6691789767394352,0.20773335047460573
106,0.025682940888298502,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Grass,4,0,0.0044250950758595265,6,2.184613961511551,0.6624999660142856
107,0.024856772177056865,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Upland,5,2,0.005207490065822242,6,1.2851409933954598,-0.11307004617681624
108,0.02392598757702249,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC,6,2,0.004846370407359599,6,0.5245844118175712,-0.9577915818771372
109,0.025132466652762264,wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC,7,2,0.004880507064839628,6,1.5800335861509358,0.12950996637718218
