datetime,SoilMoist(4)
8/21/2017 4:30,72.935
8/21/2017 5:00,72.97
8/21/2017 5:30,72.97
8/21/2017 6:00,72.97
8/21/2017 6:30,72.97
8/21/2017 7:00,72.97
8/21/2017 7:30,73
8/21/2017 8:00,73.03
8/21/2017 8:30,73
8/21/2017 9:00,72.97
8/21/2017 9:30,73
8/21/2017 10:00,73.03
8/21/2017 10:30,73.03
8/21/2017 11:00,73.03
8/21/2017 11:30,73.03
8/21/2017 12:00,73.03
8/21/2017 12:30,73.03
8/21/2017 13:00,73.03
8/21/2017 13:30,73.03
8/21/2017 14:00,73.03
8/21/2017 14:30,73.03
8/21/2017 15:00,73.03
8/21/2017 15:30,73
8/21/2017 16:00,72.97
8/21/2017 16:30,72.935
8/21/2017 17:00,72.9
8/21/2017 17:30,72.9
8/21/2017 18:00,72.9
8/21/2017 18:30,72.9
8/21/2017 19:00,72.9
8/21/2017 19:30,72.9
8/21/2017 20:00,72.9
8/21/2017 20:30,72.87
8/21/2017 21:00,72.84
8/21/2017 21:30,72.84
8/21/2017 22:00,72.84
8/21/2017 22:30,72.84
8/21/2017 23:00,72.84
8/21/2017 23:30,72.84
8/22/2017 0:00,72.84
8/22/2017 0:30,72.84
8/22/2017 1:00,72.84
8/22/2017 1:30,72.87
8/22/2017 2:00,72.9
8/22/2017 2:30,72.9
8/22/2017 3:00,72.9
8/22/2017 3:30,72.9
8/22/2017 4:00,72.9
8/22/2017 4:30,72.9
8/22/2017 5:00,72.9
8/22/2017 5:30,72.9
8/22/2017 6:00,72.9
8/22/2017 6:30,72.9
8/22/2017 7:00,72.9
8/22/2017 7:30,72.935
8/22/2017 8:00,72.97
8/22/2017 8:30,72.97
8/22/2017 9:00,72.97
8/22/2017 9:30,72.97
8/22/2017 10:00,72.97
8/22/2017 10:30,73
8/22/2017 11:00,73.03
8/22/2017 11:30,73
8/22/2017 12:00,72.97
8/22/2017 12:30,72.97
8/22/2017 13:00,72.97
8/22/2017 13:30,73
8/22/2017 14:00,73.03
8/22/2017 14:30,73
8/22/2017 15:00,72.97
8/22/2017 15:30,72.97
8/22/2017 16:00,72.97
8/22/2017 16:30,72.97
8/22/2017 17:00,72.97
8/22/2017 17:30,72.935
8/22/2017 18:00,72.9
8/22/2017 18:30,72.9
8/22/2017 19:00,72.9
8/22/2017 19:30,72.87
8/22/2017 20:00,72.84
8/22/2017 20:30,72.84
8/22/2017 21:00,72.84
8/22/2017 21:30,72.84
8/22/2017 22:00,72.84
8/22/2017 22:30,72.84
8/22/2017 23:00,72.84
8/22/2017 23:30,72.87
8/23/2017 0:00,72.9
8/23/2017 0:30,72.9
8/23/2017 1:00,72.9
8/23/2017 1:30,72.9
8/23/2017 2:00,72.9
8/23/2017 2:30,72.9
8/23/2017 3:00,72.9
8/23/2017 3:30,72.9
8/23/2017 4:00,72.9
8/23/2017 4:30,72.9
8/23/2017 5:00,72.9
8/23/2017 5:30,72.935
8/23/2017 6:00,72.97
8/23/2017 6:30,73
8/23/2017 7:00,73.03
8/23/2017 7:30,73
8/23/2017 8:00,72.97
8/23/2017 8:30,73
8/23/2017 9:00,73.03
8/23/2017 9:30,73.03
8/23/2017 10:00,73.03
8/23/2017 10:30,73.03
8/23/2017 11:00,73.03
8/23/2017 11:30,73.065
8/23/2017 12:00,73.1
8/23/2017 12:30,73.1
8/23/2017 13:00,73.1
8/23/2017 13:30,73.065
8/23/2017 14:00,73.03
8/23/2017 14:30,73
8/23/2017 15:00,72.97
8/23/2017 15:30,72.97
8/23/2017 16:00,72.97
8/23/2017 16:30,72.935
8/23/2017 17:00,72.9
8/23/2017 17:30,72.87
8/23/2017 18:00,72.84
8/23/2017 18:30,72.84
8/23/2017 19:00,72.84
8/23/2017 19:30,72.84
8/23/2017 20:00,72.84
8/23/2017 20:30,72.805
8/23/2017 21:00,72.77
8/23/2017 21:30,72.805
8/23/2017 22:00,72.84
8/23/2017 22:30,72.805
8/23/2017 23:00,72.77
8/23/2017 23:30,72.77
8/24/2017 0:00,72.77
8/24/2017 0:30,72.805
8/24/2017 1:00,72.84
8/24/2017 1:30,72.84
8/24/2017 2:00,72.84
8/24/2017 2:30,72.84
8/24/2017 3:00,72.84
8/24/2017 3:30,72.84
8/24/2017 4:00,72.84
8/24/2017 4:30,72.84
8/24/2017 5:00,72.84
8/24/2017 5:30,72.84
8/24/2017 6:00,72.84
8/24/2017 6:30,72.84
8/24/2017 7:00,72.84
8/24/2017 7:30,72.84
8/24/2017 8:00,72.84
8/24/2017 8:30,72.84
8/24/2017 9:00,72.84
8/24/2017 9:30,72.84
8/24/2017 10:00,72.84
8/24/2017 10:30,72.84
8/24/2017 11:00,72.84
8/24/2017 11:30,72.84
8/24/2017 12:00,72.84
8/24/2017 12:30,72.84
8/24/2017 13:00,72.84
8/24/2017 13:30,72.84
8/24/2017 14:00,72.84
8/24/2017 14:30,72.84
8/24/2017 15:00,72.84
8/24/2017 15:30,72.84
8/24/2017 16:00,72.84
8/24/2017 16:30,72.84
8/24/2017 17:00,72.84
8/24/2017 17:30,72.84
8/24/2017 18:00,72.84
8/24/2017 18:30,72.84
8/24/2017 19:00,72.84
8/24/2017 19:30,72.84
8/24/2017 20:00,72.84
8/24/2017 20:30,72.84
8/24/2017 21:00,72.84
8/24/2017 21:30,72.84
8/24/2017 22:00,72.84
8/24/2017 22:30,72.84
8/24/2017 23:00,72.84
8/24/2017 23:30,72.84
8/25/2017 0:00,72.84
8/25/2017 0:30,72.805
8/25/2017 1:00,72.77
8/25/2017 1:30,72.77
8/25/2017 2:00,72.77
8/25/2017 2:30,72.77
8/25/2017 3:00,72.77
8/25/2017 3:30,72.77
8/25/2017 4:00,72.77
8/25/2017 4:30,72.805
8/25/2017 5:00,72.84
8/25/2017 5:30,72.805
8/25/2017 6:00,72.77
8/25/2017 6:30,72.77
8/25/2017 7:00,72.77
8/25/2017 7:30,72.77
8/25/2017 8:00,72.77
8/25/2017 8:30,72.805
8/25/2017 9:00,72.84
8/25/2017 9:30,72.84
8/25/2017 10:00,72.84
8/25/2017 10:30,72.84
8/25/2017 11:00,72.84
8/25/2017 11:30,72.84
8/25/2017 12:00,72.84
8/25/2017 12:30,72.84
8/25/2017 13:00,72.84
8/25/2017 13:30,72.84
8/25/2017 14:00,72.84
8/25/2017 14:30,72.805
8/25/2017 15:00,72.77
8/25/2017 15:30,72.805
8/25/2017 16:00,72.84
8/25/2017 16:30,72.805
8/25/2017 17:00,72.77
8/25/2017 17:30,72.74
8/25/2017 18:00,72.71
8/25/2017 18:30,72.71
8/25/2017 19:00,72.71
8/25/2017 19:30,72.74
8/25/2017 20:00,72.77
8/25/2017 20:30,72.74
8/25/2017 21:00,72.71
8/25/2017 21:30,72.71
8/25/2017 22:00,72.71
8/25/2017 22:30,72.71
8/25/2017 23:00,72.71
8/25/2017 23:30,72.74
8/26/2017 0:00,72.77
8/26/2017 0:30,72.74
8/26/2017 1:00,72.71
8/26/2017 1:30,72.74
8/26/2017 2:00,72.77
8/26/2017 2:30,72.77
8/26/2017 3:00,72.77
8/26/2017 3:30,72.77
8/26/2017 4:00,72.77
8/26/2017 4:30,72.77
8/26/2017 5:00,72.77
8/26/2017 5:30,72.805
8/26/2017 6:00,72.84
8/26/2017 6:30,72.84
8/26/2017 7:00,72.84
8/26/2017 7:30,72.805
8/26/2017 8:00,72.77
8/26/2017 8:30,72.77
8/26/2017 9:00,72.77
8/26/2017 9:30,72.77
8/26/2017 10:00,72.77
8/26/2017 10:30,72.805
8/26/2017 11:00,72.84
8/26/2017 11:30,72.805
8/26/2017 12:00,72.77
8/26/2017 12:30,72.77
8/26/2017 13:00,72.77
8/26/2017 13:30,72.77
8/26/2017 14:00,72.77
8/26/2017 14:30,72.77
8/26/2017 15:00,72.77
8/26/2017 15:30,72.77
8/26/2017 16:00,72.77
8/26/2017 16:30,72.77
8/26/2017 17:00,72.77
8/26/2017 17:30,72.77
8/26/2017 18:00,72.77
8/26/2017 18:30,72.77
8/26/2017 19:00,72.77
8/26/2017 19:30,72.77
8/26/2017 20:00,72.77
8/26/2017 20:30,72.77
8/26/2017 21:00,72.77
8/26/2017 21:30,72.77
8/26/2017 22:00,72.77
8/26/2017 22:30,72.77
8/26/2017 23:00,72.77
8/26/2017 23:30,72.77
8/27/2017 0:00,72.77
8/27/2017 0:30,72.77
8/27/2017 1:00,72.77
8/27/2017 1:30,72.77
8/27/2017 2:00,72.77
8/27/2017 2:30,72.805
8/27/2017 3:00,72.84
8/27/2017 3:30,72.87
8/27/2017 4:00,72.9
8/27/2017 4:30,72.935
8/27/2017 5:00,72.97
8/27/2017 5:30,72.97
8/27/2017 6:00,72.97
8/27/2017 6:30,73
8/27/2017 7:00,73.03
8/27/2017 7:30,73.03
8/27/2017 8:00,73.03
8/27/2017 8:30,73.03
8/27/2017 9:00,73.03
8/27/2017 9:30,73.065
8/27/2017 10:00,73.1
8/27/2017 10:30,73.13
8/27/2017 11:00,73.16
8/27/2017 11:30,73.16
8/27/2017 12:00,73.16
8/27/2017 12:30,73.225
8/27/2017 13:00,73.29
8/27/2017 13:30,73.26
8/27/2017 14:00,73.23
8/27/2017 14:30,73.26
8/27/2017 15:00,73.29
8/27/2017 15:30,73.325
8/27/2017 16:00,73.36
8/27/2017 16:30,73.425
8/27/2017 17:00,73.49
8/27/2017 17:30,73.49
8/27/2017 18:00,73.49
8/27/2017 18:30,73.52
8/27/2017 19:00,73.55
8/27/2017 19:30,73.55
8/27/2017 20:00,73.55
8/27/2017 20:30,73.55
8/27/2017 21:00,73.55
8/27/2017 21:30,73.55
8/27/2017 22:00,73.55
8/27/2017 22:30,73.58
8/27/2017 23:00,73.61
8/27/2017 23:30,73.645
8/28/2017 0:00,73.68
8/28/2017 0:30,73.745
8/28/2017 1:00,73.81
8/28/2017 1:30,73.84
8/28/2017 2:00,73.87
8/28/2017 2:30,73.905
8/28/2017 3:00,73.94
8/28/2017 3:30,73.94
8/28/2017 4:00,73.94
8/28/2017 4:30,73.94
8/28/2017 5:00,73.94
8/28/2017 5:30,73.94
8/28/2017 6:00,73.94
8/28/2017 6:30,73.94
8/28/2017 7:00,73.94
8/28/2017 7:30,73.97
8/28/2017 8:00,74
8/28/2017 8:30,74
8/28/2017 9:00,74
8/28/2017 9:30,74
8/28/2017 10:00,74
8/28/2017 10:30,74
8/28/2017 11:00,74
8/28/2017 11:30,74
8/28/2017 12:00,74
8/28/2017 12:30,74
8/28/2017 13:00,74
8/28/2017 13:30,74
8/28/2017 14:00,74
8/28/2017 14:30,73.97
8/28/2017 15:00,73.94
8/28/2017 15:30,73.97
8/28/2017 16:00,74
8/28/2017 16:30,73.97
8/28/2017 17:00,73.94
8/28/2017 17:30,73.905
8/28/2017 18:00,73.87
8/28/2017 18:30,73.87
8/28/2017 19:00,73.87
8/28/2017 19:30,73.87
8/28/2017 20:00,73.87
8/28/2017 20:30,73.87
8/28/2017 21:00,73.87
8/28/2017 21:30,73.87
8/28/2017 22:00,73.87
8/28/2017 22:30,73.87
8/28/2017 23:00,73.87
8/28/2017 23:30,73.87
8/29/2017 0:00,73.87
8/29/2017 0:30,73.87
8/29/2017 1:00,73.87
8/29/2017 1:30,73.87
8/29/2017 2:00,73.87
8/29/2017 2:30,73.87
8/29/2017 3:00,73.87
8/29/2017 3:30,73.87
8/29/2017 4:00,73.87
8/29/2017 4:30,73.87
8/29/2017 5:00,73.87
8/29/2017 5:30,73.905
8/29/2017 6:00,73.94
8/29/2017 6:30,74.005
8/29/2017 7:00,74.07
8/29/2017 7:30,74.23
8/29/2017 8:00,74.39
8/29/2017 8:30,74.425
8/29/2017 9:00,74.46
8/29/2017 9:30,74.46
8/29/2017 10:00,74.46
8/29/2017 10:30,74.46
8/29/2017 11:00,74.46
8/29/2017 11:30,74.46
8/29/2017 12:00,74.46
8/29/2017 12:30,74.425
8/29/2017 13:00,74.39
8/29/2017 13:30,74.425
8/29/2017 14:00,74.46
8/29/2017 14:30,74.46
8/29/2017 15:00,74.46
8/29/2017 15:30,74.425
8/29/2017 16:00,74.39
8/29/2017 16:30,74.39
8/29/2017 17:00,74.39
8/29/2017 17:30,74.39
8/29/2017 18:00,74.39
8/29/2017 18:30,74.39
8/29/2017 19:00,74.39
8/29/2017 19:30,74.39
8/29/2017 20:00,74.39
8/29/2017 20:30,74.425
8/29/2017 21:00,74.46
8/29/2017 21:30,74.46
8/29/2017 22:00,74.46
8/29/2017 22:30,74.425
8/29/2017 23:00,74.39
8/29/2017 23:30,74.39
8/30/2017 0:00,74.39
8/30/2017 0:30,74.39
8/30/2017 1:00,74.39
8/30/2017 1:30,74.39
8/30/2017 2:00,74.39
8/30/2017 2:30,74.39
8/30/2017 3:00,74.39
8/30/2017 3:30,74.39
8/30/2017 4:00,74.39
8/30/2017 4:30,74.425
8/30/2017 5:00,74.46
8/30/2017 5:30,74.625
8/30/2017 6:00,74.79
8/30/2017 6:30,75.245
8/30/2017 7:00,75.7
8/30/2017 7:30,75.9
8/30/2017 8:00,76.1
8/30/2017 8:30,76.23
8/30/2017 9:00,76.36
8/30/2017 9:30,76.495
8/30/2017 10:00,76.63
8/30/2017 10:30,76.695
8/30/2017 11:00,76.76
8/30/2017 11:30,76.825
8/30/2017 12:00,76.89
8/30/2017 12:30,77.155
8/30/2017 13:00,77.42
8/30/2017 13:30,77.685
8/30/2017 14:00,77.95
8/30/2017 14:30,78.215
8/30/2017 15:00,78.48
8/30/2017 15:30,78.915
8/30/2017 16:00,79.35
8/30/2017 16:30,79.59
8/30/2017 17:00,79.83
8/30/2017 17:30,79.86
8/30/2017 18:00,79.89
8/30/2017 18:30,79.995
8/30/2017 19:00,80.1
8/30/2017 19:30,80.15
8/30/2017 20:00,80.2
8/30/2017 20:30,80.4
8/30/2017 21:00,80.6
8/30/2017 21:30,80.75
8/30/2017 22:00,80.9
8/30/2017 22:30,81.05
8/30/2017 23:00,81.2
8/30/2017 23:30,81.3
8/31/2017 0:00,81.4
8/31/2017 0:30,81.55
8/31/2017 1:00,81.7
8/31/2017 1:30,81.9
8/31/2017 2:00,82.1
8/31/2017 2:30,82.35
8/31/2017 3:00,82.6
8/31/2017 3:30,82.95
8/31/2017 4:00,83.3
8/31/2017 4:30,83.6
8/31/2017 5:00,83.9
8/31/2017 5:30,83.95
8/31/2017 6:00,84
8/31/2017 6:30,84.15
8/31/2017 7:00,84.3
8/31/2017 7:30,84.35
8/31/2017 8:00,84.4
8/31/2017 8:30,84.6
8/31/2017 9:00,84.8
8/31/2017 9:30,84.9
8/31/2017 10:00,85
8/31/2017 10:30,85.2
8/31/2017 11:00,85.4
8/31/2017 11:30,85.5
8/31/2017 12:00,85.6
8/31/2017 12:30,85.65
8/31/2017 13:00,85.7
8/31/2017 13:30,85.75
8/31/2017 14:00,85.8
8/31/2017 14:30,85.8
8/31/2017 15:00,85.8
8/31/2017 15:30,85.8
8/31/2017 16:00,85.8
8/31/2017 16:30,85.8
8/31/2017 17:00,85.8
8/31/2017 17:30,85.8
8/31/2017 18:00,85.8
8/31/2017 18:30,85.8
8/31/2017 19:00,85.8
8/31/2017 19:30,85.8
8/31/2017 20:00,85.8
8/31/2017 20:30,85.8
8/31/2017 21:00,85.8
8/31/2017 21:30,85.8
8/31/2017 22:00,85.8
8/31/2017 22:30,85.8
8/31/2017 23:00,85.8
8/31/2017 23:30,85.8
9/1/2017 0:00,85.8
9/1/2017 0:30,85.8
9/1/2017 1:00,85.8
9/1/2017 1:30,85.8
9/1/2017 2:00,85.8
9/1/2017 2:30,85.8
9/1/2017 3:00,85.8
9/1/2017 3:30,85.8
9/1/2017 4:00,85.8
9/1/2017 4:30,85.8
9/1/2017 5:00,85.8
9/1/2017 5:30,85.8
9/1/2017 6:00,85.8
9/1/2017 6:30,85.8
9/1/2017 7:00,85.8
9/1/2017 7:30,85.8
9/1/2017 8:00,85.8
9/1/2017 8:30,85.85
9/1/2017 9:00,85.9
9/1/2017 9:30,85.85
9/1/2017 10:00,85.8
9/1/2017 10:30,85.8
9/1/2017 11:00,85.8
9/1/2017 11:30,85.8
9/1/2017 12:00,85.8
9/1/2017 12:30,85.8
9/1/2017 13:00,85.8
9/1/2017 13:30,85.8
9/1/2017 14:00,85.8
9/1/2017 14:30,85.8
9/1/2017 15:00,85.8
9/1/2017 15:30,85.8
9/1/2017 16:00,85.8
9/1/2017 16:30,85.75
9/1/2017 17:00,85.7
9/1/2017 17:30,85.65
9/1/2017 18:00,85.6
9/1/2017 18:30,85.6
9/1/2017 19:00,85.6
9/1/2017 19:30,85.6
9/1/2017 20:00,85.6
9/1/2017 20:30,85.6
9/1/2017 21:00,85.6
9/1/2017 21:30,85.6
9/1/2017 22:00,85.6
9/1/2017 22:30,85.6
9/1/2017 23:00,85.6
9/1/2017 23:30,85.6
9/2/2017 0:00,85.6
9/2/2017 0:30,85.65
9/2/2017 1:00,85.7
9/2/2017 1:30,85.7
9/2/2017 2:00,85.7
9/2/2017 2:30,85.7
9/2/2017 3:00,85.7
9/2/2017 3:30,85.75
9/2/2017 4:00,85.8
9/2/2017 4:30,85.8
9/2/2017 5:00,85.8
9/2/2017 5:30,85.8
9/2/2017 6:00,85.8
9/2/2017 6:30,85.8
9/2/2017 7:00,85.8
9/2/2017 7:30,85.8
9/2/2017 8:00,85.8
9/2/2017 8:30,85.8
9/2/2017 9:00,85.8
9/2/2017 9:30,85.8
9/2/2017 10:00,85.8
9/2/2017 10:30,85.8
9/2/2017 11:00,85.8
9/2/2017 11:30,85.8
9/2/2017 12:00,85.8
9/2/2017 12:30,85.8
9/2/2017 13:00,85.8
9/2/2017 13:30,85.75
9/2/2017 14:00,85.7
9/2/2017 14:30,85.7
9/2/2017 15:00,85.7
9/2/2017 15:30,85.7
9/2/2017 16:00,85.7
9/2/2017 16:30,85.65
9/2/2017 17:00,85.6
9/2/2017 17:30,85.6
9/2/2017 18:00,85.6
9/2/2017 18:30,85.6
9/2/2017 19:00,85.6
9/2/2017 19:30,85.6
9/2/2017 20:00,85.6
9/2/2017 20:30,85.6
9/2/2017 21:00,85.6
9/2/2017 21:30,85.6
9/2/2017 22:00,85.6
9/2/2017 22:30,85.6
9/2/2017 23:00,85.6
9/2/2017 23:30,85.6
9/3/2017 0:00,85.6
9/3/2017 0:30,85.6
9/3/2017 1:00,85.6
9/3/2017 1:30,85.6
9/3/2017 2:00,85.6
9/3/2017 2:30,85.6
9/3/2017 3:00,85.6
9/3/2017 3:30,85.6
9/3/2017 4:00,85.6
9/3/2017 4:30,85.6
9/3/2017 5:00,85.6
9/3/2017 5:30,85.65
9/3/2017 6:00,85.7
9/3/2017 6:30,85.7
9/3/2017 7:00,85.7
9/3/2017 7:30,85.7
9/3/2017 8:00,85.7
9/3/2017 8:30,85.65
9/3/2017 9:00,85.6
9/3/2017 9:30,85.65
9/3/2017 10:00,85.7
9/3/2017 10:30,85.7
9/3/2017 11:00,85.7
9/3/2017 11:30,85.7
9/3/2017 12:00,85.7
9/3/2017 12:30,85.7
9/3/2017 13:00,85.7
9/3/2017 13:30,85.65
9/3/2017 14:00,85.6
9/3/2017 14:30,85.65
9/3/2017 15:00,85.7
9/3/2017 15:30,85.65
9/3/2017 16:00,85.6
9/3/2017 16:30,85.6
9/3/2017 17:00,85.6
9/3/2017 17:30,85.6
9/3/2017 18:00,85.6
9/3/2017 18:30,85.6
9/3/2017 19:00,85.6
9/3/2017 19:30,85.6
9/3/2017 20:00,85.6
9/3/2017 20:30,85.6
9/3/2017 21:00,85.6
9/3/2017 21:30,85.6
9/3/2017 22:00,85.6
9/3/2017 22:30,85.6
9/3/2017 23:00,85.6
9/3/2017 23:30,85.6
9/4/2017 0:00,85.6
9/4/2017 0:30,85.6
9/4/2017 1:00,85.6
9/4/2017 1:30,85.6
9/4/2017 2:00,85.6
9/4/2017 2:30,85.65
9/4/2017 3:00,85.7
9/4/2017 3:30,85.7
9/4/2017 4:00,85.7
9/4/2017 4:30,85.7
9/4/2017 5:00,85.7
9/4/2017 5:30,85.75
9/4/2017 6:00,85.8
9/4/2017 6:30,85.8
9/4/2017 7:00,85.8
9/4/2017 7:30,85.8
9/4/2017 8:00,85.8
9/4/2017 8:30,85.8
9/4/2017 9:00,85.8
9/4/2017 9:30,85.8
9/4/2017 10:00,85.8
9/4/2017 10:30,85.8
9/4/2017 11:00,85.8
9/4/2017 11:30,85.8
9/4/2017 12:00,85.8
9/4/2017 12:30,85.8
9/4/2017 13:00,85.8
9/4/2017 13:30,85.8
9/4/2017 14:00,85.8
9/4/2017 14:30,85.8
9/4/2017 15:00,85.8
9/4/2017 15:30,85.75
9/4/2017 16:00,85.7
9/4/2017 16:30,85.7
9/4/2017 17:00,85.7
9/4/2017 17:30,85.7
9/4/2017 18:00,85.7
9/4/2017 18:30,85.7
9/4/2017 19:00,85.7
9/4/2017 19:30,85.65
9/4/2017 20:00,85.6
9/4/2017 20:30,85.65
9/4/2017 21:00,85.7
9/4/2017 21:30,85.65
9/4/2017 22:00,85.6
9/4/2017 22:30,85.6
9/4/2017 23:00,85.6
9/4/2017 23:30,85.65
9/5/2017 0:00,85.7
9/5/2017 0:30,85.7
9/5/2017 1:00,85.7
9/5/2017 1:30,85.7
9/5/2017 2:00,85.7
9/5/2017 2:30,85.7
9/5/2017 3:00,85.7
9/5/2017 3:30,85.7
9/5/2017 4:00,85.7
9/5/2017 4:30,85.75
9/5/2017 5:00,85.8
9/5/2017 5:30,85.8
9/5/2017 6:00,85.8
9/5/2017 6:30,85.8
9/5/2017 7:00,85.8
9/5/2017 7:30,85.8
9/5/2017 8:00,85.8
9/5/2017 8:30,85.8
9/5/2017 9:00,85.8
9/5/2017 9:30,85.8
9/5/2017 10:00,85.8
9/5/2017 10:30,85.8
9/5/2017 11:00,85.8
9/5/2017 11:30,85.8
9/5/2017 12:00,85.8
9/5/2017 12:30,85.8
9/5/2017 13:00,85.8
9/5/2017 13:30,85.8
9/5/2017 14:00,85.8
9/5/2017 14:30,85.8
9/5/2017 15:00,85.8
9/5/2017 15:30,85.8
9/5/2017 16:00,85.8
9/5/2017 16:30,85.75
9/5/2017 17:00,85.7
9/5/2017 17:30,85.7
9/5/2017 18:00,85.7
9/5/2017 18:30,85.65
9/5/2017 19:00,85.6
9/5/2017 19:30,85.65
9/5/2017 20:00,85.7
9/5/2017 20:30,85.7
9/5/2017 21:00,85.7
9/5/2017 21:30,85.65
9/5/2017 22:00,85.6
9/5/2017 22:30,85.6
9/5/2017 23:00,85.6
9/5/2017 23:30,85.65
9/6/2017 0:00,85.7
9/6/2017 0:30,85.7
9/6/2017 1:00,85.7
9/6/2017 1:30,85.7
9/6/2017 2:00,85.7
9/6/2017 2:30,85.65
9/6/2017 3:00,85.6
9/6/2017 3:30,85.65
9/6/2017 4:00,85.7
9/6/2017 4:30,85.7
9/6/2017 5:00,85.7
9/6/2017 5:30,85.7
9/6/2017 6:00,85.7
9/6/2017 6:30,85.7
9/6/2017 7:00,85.7
9/6/2017 7:30,85.75
9/6/2017 8:00,85.8
9/6/2017 8:30,85.8
9/6/2017 9:00,85.8
9/6/2017 9:30,85.8
9/6/2017 10:00,85.8
9/6/2017 10:30,85.8
9/6/2017 11:00,85.8
9/6/2017 11:30,85.8
9/6/2017 12:00,85.8
9/6/2017 12:30,85.8
9/6/2017 13:00,85.8
9/6/2017 13:30,85.8
9/6/2017 14:00,85.8
9/6/2017 14:30,85.8
9/6/2017 15:00,85.8
9/6/2017 15:30,85.75
9/6/2017 16:00,85.7
9/6/2017 16:30,85.7
9/6/2017 17:00,85.7
9/6/2017 17:30,85.7
9/6/2017 18:00,85.7
9/6/2017 18:30,85.7
9/6/2017 19:00,85.7
9/6/2017 19:30,85.7
9/6/2017 20:00,85.7
9/6/2017 20:30,85.75
9/6/2017 21:00,85.8
9/6/2017 21:30,85.8
9/6/2017 22:00,85.8
9/6/2017 22:30,85.8
9/6/2017 23:00,85.8
9/6/2017 23:30,85.8
9/7/2017 0:00,85.8
9/7/2017 0:30,85.8
9/7/2017 1:00,85.8
9/7/2017 1:30,85.8
9/7/2017 2:00,85.8
9/7/2017 2:30,85.8
9/7/2017 3:00,85.8
9/7/2017 3:30,85.8
9/7/2017 4:00,85.8
9/7/2017 4:30,85.8
9/7/2017 5:00,85.8
9/7/2017 5:30,85.8
9/7/2017 6:00,85.8
9/7/2017 6:30,85.8
9/7/2017 7:00,85.8
9/7/2017 7:30,85.8
9/7/2017 8:00,85.8
9/7/2017 8:30,85.8
9/7/2017 9:00,85.8
9/7/2017 9:30,85.8
9/7/2017 10:00,85.8
9/7/2017 10:30,85.8
9/7/2017 11:00,85.8
9/7/2017 11:30,85.8
9/7/2017 12:00,85.8
9/7/2017 12:30,85.8
9/7/2017 13:00,85.8
9/7/2017 13:30,85.8
9/7/2017 14:00,85.8
9/7/2017 14:30,85.8
9/7/2017 15:00,85.8
9/7/2017 15:30,85.8
9/7/2017 16:00,85.8
9/7/2017 16:30,85.8
9/7/2017 17:00,85.8
9/7/2017 17:30,85.8
9/7/2017 18:00,85.8
9/7/2017 18:30,85.8
9/7/2017 19:00,85.8
9/7/2017 19:30,85.8
9/7/2017 20:00,85.8
9/7/2017 20:30,85.8
9/7/2017 21:00,85.8
9/7/2017 21:30,85.8
9/7/2017 22:00,85.8
9/7/2017 22:30,85.8
9/7/2017 23:00,85.8
9/7/2017 23:30,85.8
9/8/2017 0:00,85.8
9/8/2017 0:30,85.8
9/8/2017 1:00,85.8
9/8/2017 1:30,85.8
9/8/2017 2:00,85.8
9/8/2017 2:30,85.8
9/8/2017 3:00,85.8
9/8/2017 3:30,85.8
9/8/2017 4:00,85.8
9/8/2017 4:30,85.8
9/8/2017 5:00,85.8
9/8/2017 5:30,85.8
9/8/2017 6:00,85.8
9/8/2017 6:30,85.8
9/8/2017 7:00,85.8
9/8/2017 7:30,85.8
9/8/2017 8:00,85.8
9/8/2017 8:30,85.8
9/8/2017 9:00,85.8
9/8/2017 9:30,85.8
9/8/2017 10:00,85.8
9/8/2017 10:30,85.8
9/8/2017 11:00,85.8
9/8/2017 11:30,85.8
9/8/2017 12:00,85.8
9/8/2017 12:30,85.8
9/8/2017 13:00,85.8
9/8/2017 13:30,85.8
9/8/2017 14:00,85.8
9/8/2017 14:30,85.8
9/8/2017 15:00,85.8
9/8/2017 15:30,85.8
9/8/2017 16:00,85.8
9/8/2017 16:30,85.8
9/8/2017 17:00,85.8
9/8/2017 17:30,85.8
9/8/2017 18:00,85.8
9/8/2017 18:30,85.75
9/8/2017 19:00,85.7
9/8/2017 19:30,85.7
9/8/2017 20:00,85.7
9/8/2017 20:30,85.7
9/8/2017 21:00,85.7
9/8/2017 21:30,85.7
9/8/2017 22:00,85.7
9/8/2017 22:30,85.7
9/8/2017 23:00,85.7
9/8/2017 23:30,85.75
9/9/2017 0:00,85.8
9/9/2017 0:30,85.8
9/9/2017 1:00,85.8
9/9/2017 1:30,85.8
9/9/2017 2:00,85.8
9/9/2017 2:30,85.8
9/9/2017 3:00,85.8
9/9/2017 3:30,85.8
9/9/2017 4:00,85.8
9/9/2017 4:30,85.8
9/9/2017 5:00,85.8
9/9/2017 5:30,85.8
9/9/2017 6:00,85.8
9/9/2017 6:30,85.8
9/9/2017 7:00,85.8
9/9/2017 7:30,85.8
9/9/2017 8:00,85.8
9/9/2017 8:30,85.8
9/9/2017 9:00,85.8
9/9/2017 9:30,85.8
9/9/2017 10:00,85.8
9/9/2017 10:30,85.8
9/9/2017 11:00,85.8
9/9/2017 11:30,85.8
9/9/2017 12:00,85.8
9/9/2017 12:30,85.8
9/9/2017 13:00,85.8
9/9/2017 13:30,85.8
9/9/2017 14:00,85.8
9/9/2017 14:30,85.8
9/9/2017 15:00,85.8
9/9/2017 15:30,85.8
9/9/2017 16:00,85.8
