datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,Model: PPFD_Avg+VWC,Model: PPFD_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg+AirTC_Avg+VWC,Model: PPFD_Avg+AirTC_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC,Model: PPFD_Avg+AirTC_Avg+VWC+Grass,BestModel: PPFD_Avg+AirTC_Avg+VWC
2016-07-31 23:30:00,1.1880323,0.86671555,-1.5073987,-2.1528125,-1.8439099,-2.013665,1.0780598,1.317336,1.0243481,0.9583627,1.3071641,0.9754158,1.0633205,1.2706589,1.2106656,0.9748777
2016-08-01 00:00:00,1.8410589,1.5561315,-1.4941905,-2.2300324,-1.8427923,-2.043602,1.6538984,1.6776565,1.701676,1.4468049,1.7807132,1.6592652,1.5584685,1.8709,1.852269,1.6587354
2016-08-01 00:30:00,2.2120965,1.9362828,-1.4546293,-2.3076942,-1.8394396,-2.0735388,1.9032384,1.8951274,2.0508502,1.6795045,1.9905559,1.9408153,1.7056614,2.1409523,2.0278358,1.9403676
2016-08-01 01:00:00,2.3693178,2.056554,-1.460343,-2.3883817,-1.8360871,-2.1026278,2.017493,1.9959325,2.1551082,1.672038,2.0717585,2.0734546,1.6515287,2.2096717,2.028882,2.0730171
2016-08-01 01:30:00,2.4283135,2.1289086,-1.4590074,-2.3873591,-1.833852,-2.1032462,2.0785189,2.0449076,2.2173011,1.7349061,2.125899,2.1426954,1.717101,2.2732317,2.100724,2.142264
2016-08-01 02:00:00,2.5423768,2.1685672,-1.4716419,-2.4343724,-1.8316169,-2.1043053,2.1342685,2.0760376,2.2499278,1.7661697,2.1507752,2.2102568,1.7598153,2.2745597,2.1645648,2.2098296
2016-08-01 02:30:00,2.6225746,2.199338,-1.495805,-2.4699593,-1.8293818,-2.1080518,2.219518,2.0744238,2.2748792,1.7778133,2.1475408,2.324777,1.788226,2.2972467,2.249274,2.3242795
2016-08-01 03:00:00,2.66655,2.199338,-1.5041009,-2.512471,-1.8271468,-2.1010711,2.2420747,2.042096,2.2716434,1.808788,2.0913837,2.3547838,1.8400367,2.2641666,2.3223183,2.3542573
2016-08-01 03:30:00,2.674227,2.1993487,-1.507373,-2.504688,-1.8271468,-2.0971775,2.2509806,2.0480232,2.271653,1.8260754,2.0984826,2.3677604,1.8677765,2.2755115,2.3559062,2.367236
2016-08-01 04:00:00,2.6969044,2.18821,-1.5227096,-2.4857173,-1.8271468,-2.0918062,2.2885907,2.0530949,2.261172,1.8356298,2.099183,2.4286745,1.9057204,2.3250096,2.4331567,2.4281504
2016-08-01 04:30:00,2.7143085,2.1689103,-1.5297706,-2.4880219,-1.8249117,-2.09343,2.31027,2.0356445,2.2400024,1.8134171,2.0669892,2.477287,1.8918878,2.3435814,2.4694202,2.4764812
2016-08-01 05:00:00,2.750106,2.132629,-1.5146599,-2.4691184,-1.8226765,-2.0891647,2.3308961,2.0205452,2.202165,1.7967657,2.0654337,2.5469677,1.921693,2.4177635,2.5834348,2.5460284
2016-08-01 05:30:00,2.6828978,2.046156,-1.5057944,-2.443033,-1.8215591,-2.0958347,2.279937,1.9701339,2.1167064,1.692751,2.0370796,2.4889872,1.8005706,2.4103973,2.508589,2.4886687
2016-08-01 06:00:00,2.3339956,1.6352688,-1.497878,-2.4386632,-1.8204415,-2.0977902,1.9550883,1.6396652,1.7053927,1.3070203,1.6956357,2.0754113,1.386628,2.0741751,2.109649,2.074979
2016-08-01 06:30:00,2.1312406,1.3957418,-1.4801481,-2.407892,-1.8204415,-2.0904148,1.7720293,1.468481,1.4672383,1.1189848,1.5595814,1.8406321,1.216062,1.9326702,1.9332131,1.8408262
2016-08-01 07:00:00,2.1585972,1.4162728,-1.4668052,-2.3936362,-1.8204415,-2.0857852,1.7974731,1.4960004,1.4876512,1.1618797,1.6244718,1.8758899,1.284068,1.9917427,1.9917468,1.8760856
2016-08-01 07:30:00,1.9366962,1.1480502,-1.4479276,-2.389117,-1.8193239,-2.0850532,1.5767807,1.2815415,1.2170855,0.91301215,1.4012617,1.6065305,1.0292984,1.7828401,1.722067,1.6063586
2016-08-01 08:00:00,0.8300451,-0.13462758,-1.4198134,-2.380079,-1.8182064,-2.0862737,0.4912275,0.2678827,-0.04926037,-0.2751056,0.29432642,0.30297935,-0.19622171,0.7085141,0.39433038,0.3019706
2016-08-01 08:30:00,-1.8444308,-2.7962296,-1.4353424,-2.3921187,-1.8170888,-2.0846648,-2.4217618,-2.1471057,-2.8476586,-2.855598,-2.186934,-2.756984,-2.7424197,-1.7200389,-2.5967345,-2.7589912
2016-08-01 09:00:00,-3.334992,-3.6336884,-1.4810668,-2.3754811,-1.8159714,-2.0825155,-3.7158096,-3.568449,-3.817643,-3.8144772,-3.5041418,-3.8567295,-3.6612089,-2.92256,-3.7487733,-3.856912
2016-08-01 09:30:00,-2.671311,-3.3276124,-1.551067,-2.3588169,-1.8159714,-2.074901,-3.2727897,-2.9395573,-3.4997988,-3.471087,-2.942583,-3.4331458,-3.223413,-2.3805826,-3.2086914,-3.4336889
2016-08-01 10:00:00,-3.2007518,-3.6141322,-1.734734,-2.3458061,-1.8159714,-2.0694718,-3.673336,-3.5167294,-3.7985954,-3.783311,-3.4705064,-3.7341566,-3.536599,-2.897329,-3.569638,-3.7345467
2016-08-01 10:30:00,-4.3836656,-4.4967556,-1.9584446,-2.3580382,-1.8182064,-2.0721815,-4.5100574,-4.840727,-4.6387477,-4.750604,-4.9383426,-4.5541477,-4.4337807,-4.2112145,-4.660319,-4.5549045
2016-08-01 11:00:00,-4.0636387,-4.142556,-1.9597784,-2.3702698,-1.8204415,-2.0748913,-4.236769,-4.428504,-4.310329,-4.355801,-4.451686,-4.1909213,-4.1161256,-3.7131233,-4.231605,-4.1910458
2016-08-01 11:30:00,-1.4889948,-2.6350725,-1.9731157,-2.3825014,-1.8182064,-2.077601,-2.1768475,-1.9558703,-2.6614509,-2.6751442,-2.0604553,-2.3253002,-2.267358,-1.4784151,-2.1320353,-2.3255181
2016-08-01 12:00:00,-3.2817807,-3.6594458,-2.071367,-2.413117,-1.8159714,-2.091197,-3.6480799,-3.6406674,-3.843069,-3.8494923,-3.6452098,-3.6323662,-3.5615156,-2.9725878,-3.6135077,-3.6314082
2016-08-01 12:30:00,-3.239498,-3.5813985,-2.157854,-2.4838479,-1.8170888,-2.1028438,-3.4937596,-3.5384653,-3.7677374,-3.7753541,-3.5857332,-3.503223,-3.4771564,-2.882755,-3.5332866,-3.5023246
2016-08-01 13:00:00,-4.987324,-4.959023,-2.389435,-2.4720483,-1.8182064,-2.1017735,-5.0104923,-5.6449804,-5.035644,-5.316876,-5.731382,-4.872779,-4.975073,-4.7944174,-5.1248813,-4.8716736
2016-08-01 13:30:00,-6.643109,-7.092058,-2.7382503,-2.3519707,-1.8193239,-2.0691688,-6.7646756,-7.072835,-6.780203,-7.1933146,-7.356282,-6.935814,-6.8414702,-7.175717,-7.284862,-6.936333
2016-08-01 14:00:00,-6.2135696,-6.7873077,-2.9145286,-2.321492,-1.8204415,-2.0527246,-6.6059628,-6.729402,-6.5306234,-6.8594193,-6.997127,-6.6351943,-6.6508946,-6.7610254,-6.8949623,-6.636021
2016-08-01 14:30:00,-5.977493,-6.57277,-2.9106114,-2.271292,-1.8170888,-2.0339649,-6.4470997,-6.422833,-6.3628983,-6.594807,-6.6941705,-6.4062057,-6.4359007,-6.458328,-6.5646152,-6.4070754
2016-08-01 15:00:00,-6.406795,-7.0195947,-3.0407526,-2.2221265,-1.8137362,-2.015205,-6.834147,-6.777808,-6.727297,-6.9113507,-7.0497727,-6.830166,-6.8142347,-6.7846813,-6.9324384,-6.831004
2016-08-01 15:30:00,-6.3813415,-7.021909,-3.1600127,-2.1729608,-1.8148538,-1.9964451,-6.890766,-6.7337327,-6.7275295,-6.87371,-6.961411,-6.7978044,-6.8506255,-6.665139,-6.820581,-6.798723
2016-08-01 16:00:00,-6.274603,-6.9293036,-3.204844,-2.1237953,-1.8159714,-1.9776851,-6.8445725,-6.608652,-6.6513906,-6.767433,-6.770545,-6.6903343,-6.773723,-6.4851527,-6.6168895,-6.689805
2016-08-01 16:30:00,-6.1866207,-6.8675656,-3.2710028,-2.066567,-1.8148538,-1.9574655,-6.8319798,-6.5485487,-6.603347,-6.6858597,-6.5883636,-6.6082416,-6.7379074,-6.3357606,-6.4559107,-6.606772
2016-08-01 17:00:00,-5.903878,-6.595922,-3.3341148,-1.8614308,-1.8137362,-1.9361808,-6.6686068,-6.290068,-6.386485,-6.417544,-6.2683887,-6.3102775,-6.505882,-5.9792304,-6.06265,-6.3088584
2016-08-01 17:30:00,-5.583059,-6.2455626,-3.2466285,-1.7086706,-1.8148538,-1.904968,-6.3638334,-5.9550185,-6.103074,-6.079201,-5.89132,-5.965796,-6.1269555,-5.5895753,-5.649602,-5.9644494
2016-08-01 18:00:00,-5.063435,-5.8167205,-3.2431464,-1.601535,-1.8159714,-1.8723043,-6.021734,-5.6133585,-5.743234,-5.6710353,-5.369015,-5.512548,-5.705127,-5.17096,-5.1797867,-5.5111914
2016-08-01 18:30:00,-4.286905,-5.369777,-3.6305237,-1.8077542,-1.8193239,-2.012169,-5.6746936,-5.1071773,-5.364146,-5.4570713,-5.0079074,-4.9337373,-5.5200367,-4.7100096,-4.722362,-4.9328566
2016-08-01 19:00:00,-3.4112248,-3.9278803,-3.4481518,-2.480231,-1.8226765,-2.1031053,-3.823284,-4.157667,-4.112664,-4.1506147,-4.260902,-3.4647055,-3.9436452,-3.3446984,-3.5163336,-3.4648807
2016-08-01 19:30:00,-3.6896098,-4.076592,-3.4490223,-2.5084162,-1.8215591,-2.1027565,-4.038306,-4.4345117,-4.2514396,-4.3106422,-4.584706,-3.6337998,-4.1496596,-3.5918283,-3.6876352,-3.6339693
2016-08-01 20:00:00,-3.652577,-4.215521,-3.6148543,-2.4817982,-1.8204415,-2.0811665,-4.219875,-4.65563,-4.3750744,-4.4394584,-4.761598,-3.7444873,-4.3285036,-3.7208443,-3.656002,-3.744689
2016-08-01 20:30:00,-2.8963969,-3.5554497,-3.5430377,-2.5415459,-1.8226765,-2.0990353,-3.28261,-3.5152595,-3.7465022,-3.7446625,-3.5843813,-3.0184731,-3.4094088,-2.770394,-2.975857,-3.018574
2016-08-01 21:00:00,-1.9063251,-3.003995,-3.4577274,-2.5188375,-1.8249117,-2.1057863,-2.5417786,-2.4773688,-3.0926495,-3.126157,-2.5053203,-2.2836199,-2.558972,-1.8830675,-2.2766979,-2.28338
2016-08-01 21:30:00,0.7770542,-0.030552024,-3.1530485,-2.4737232,-1.8260292,-2.103964,0.088294156,0.27741325,0.080793746,-0.27023542,0.42938507,0.62541807,0.22505295,0.91690433,0.7053381,0.62609494
2016-08-01 22:00:00,0.89431036,-0.24116826,-3.0028856,-2.4203076,-1.8271468,-2.0292115,-0.05909621,0.15367877,-0.12000834,-0.094921105,0.33682668,0.4339484,0.28246844,0.8022541,0.8059839,0.4344443
2016-08-01 22:30:00,0.9880847,-0.19296479,-3.0929835,-2.4166608,-1.8271468,-1.9927065,-0.030433053,0.19434261,-0.07306134,0.12403608,0.37700856,0.47344697,0.3579787,0.81655943,0.95099247,0.4738344
2016-08-01 23:00:00,0.9494747,0.06147314,-3.1082175,-2.4667964,-1.8271468,-2.0845683,0.162539,0.3552934,0.174402,-0.088629,0.52044475,0.7147542,0.37852895,1.0063888,0.87275875,0.71541464
2016-08-01 23:30:00,1.9500271,1.2101716,-2.8801434,-2.521939,-1.8260292,-2.1021457,1.1159698,1.2310022,1.3021351,0.88452923,1.4005789,1.8931874,1.424524,2.0323596,1.9175402,1.8936995
2016-08-02 00:00:00,2.6161964,1.763184,-2.6056068,-2.2973888,-1.8249117,-1.9774997,1.7018582,1.7789193,1.8480972,1.8896323,2.1215754,2.4880717,1.9954861,2.4669917,2.6125534,2.488485
2016-08-02 00:30:00,2.7568395,1.9435762,-2.4915771,-2.2021463,-1.8249117,-1.8253168,1.901028,2.0195715,2.0274417,2.024029,2.1422436,2.6768482,2.0316877,2.4945867,2.5789435,2.677202
2016-08-02 01:00:00,2.9597952,2.062042,-2.410568,-2.4360912,-1.8249117,-2.0089226,2.0224576,1.9883183,2.1410282,2.0313332,2.3267043,2.7970717,2.3790271,2.9078772,2.9407213,2.7972991
2016-08-02 01:30:00,2.9333017,2.1382096,-2.4044042,-2.5191617,-1.8237941,-2.0762084,2.0862381,1.9870232,2.2096708,1.8447539,2.1822221,2.871545,2.435643,2.8753421,3.0001256,2.8717773
2016-08-02 02:00:00,2.8406098,2.1723776,-2.418933,-2.4799995,-1.8226765,-2.0950055,2.1102357,2.0445616,2.238898,1.8108,2.3231137,2.9049113,2.3755176,2.960985,2.9411514,2.9051535
2016-08-02 02:30:00,2.7240598,2.1993692,-2.7556605,-2.4499984,-1.8215591,-2.0834599,2.010767,2.0896294,2.2618983,1.874051,2.453345,2.9049976,2.4611156,2.976936,2.9788082,2.9054868
2016-08-02 03:00:00,2.5087974,2.1993692,-2.7935278,-2.3763478,-1.8204415,-2.0826519,1.9944638,2.0884712,2.2597215,1.8766962,2.4593246,2.900952,2.4608238,2.8822577,2.975724,2.9014423
2016-08-02 03:30:00,2.48364,2.1969433,-2.5400069,-2.3412116,-1.8215591,-2.0798647,2.0954716,2.076357,2.2595866,1.8836561,2.5363324,2.9242928,2.4800127,2.9463751,3.0318224,2.9246018
2016-08-02 04:00:00,2.346872,2.1581986,-2.389435,-2.261404,-1.8226765,-2.0573587,2.106539,2.0699825,2.2258666,1.9089876,2.4768565,2.891711,2.5065076,2.8218071,3.0636904,2.8919365
2016-08-02 04:30:00,2.268038,2.1114113,-1.9090378,-2.1834784,-1.8215591,-2.0348527,2.1942787,2.1757042,2.179273,1.9511515,2.6302083,2.8084147,2.4768589,2.8346994,3.0318453,2.8085082
2016-08-02 05:00:00,2.0541906,1.9998573,-1.698391,-2.1055524,-1.8204415,-2.0123467,2.158301,2.197709,2.0678914,1.9659044,2.541053,2.6533659,2.4158227,2.6119463,2.9045193,2.6533606
2016-08-02 05:30:00,1.8424867,1.8378562,-1.7673075,-1.8688077,-1.8204415,-1.9898407,2.0067992,1.9910282,1.9068183,1.9175245,2.1391292,2.501455,2.29064,2.3206828,2.7195237,2.50152
2016-08-02 06:00:00,1.5678173,1.6380967,-1.7961409,-1.6493486,-1.8204415,-1.9667137,1.834112,1.5894257,1.7082037,1.813758,1.6597451,2.2977235,2.1413639,1.9475335,2.47601,2.2977803
2016-08-02 06:30:00,1.6988362,1.4411901,-1.6533071,-1.5889747,-1.8193239,-1.7712729,1.7095395,1.2363101,1.5085446,1.5397869,1.4070765,2.0679114,1.9936715,1.6945554,1.9420515,2.0678809
2016-08-02 07:00:00,1.3781575,1.1040028,-1.6169859,-1.5889747,-1.8182064,-1.7306634,1.4409736,0.9460672,1.1694092,1.2003621,1.1507291,1.7084292,1.6317524,1.4110917,1.600113,1.708289
2016-08-02 07:30:00,0.56273377,0.59258354,-1.6464064,-1.5889747,-1.8170888,-1.9922451,1.0058748,0.5106002,0.65861905,0.8568603,0.7244433,1.1834308,1.2840339,0.9542469,1.4950413,1.1832422
2016-08-02 08:00:00,0.49376094,0.18609023,-1.6431968,-1.5889747,-1.8159714,-1.7005093,0.66215026,0.16897714,0.25454724,0.3585497,0.40514457,0.7654146,0.73149765,0.5936352,0.7365278,0.7651719
2016-08-02 08:30:00,-0.54997635,-1.02556,-1.6410041,-1.5889747,-1.8159714,-1.8041552,-0.3851453,-0.8672164,-0.92047775,-0.5661166,-0.55171263,-0.49752045,-0.10754096,-0.47126925,-0.34461677,-0.4976127
2016-08-02 09:00:00,-1.1065685,-1.38201,-1.6891901,-1.5889747,-1.8159714,-2.045887,-0.7499157,-1.1984737,-1.2816923,-1.2535604,-0.82533354,-0.8829177,-0.89271367,-0.7946447,-0.5259973,-0.88297695
2016-08-02 09:30:00,-2.4640043,-2.9670434,-1.7997432,-1.5987211,-1.8148538,-2.0336375,-2.606433,-2.7987423,-3.042053,-2.9494257,-2.2120407,-2.8189454,-2.5090184,-2.4607782,-2.4600112,-2.818166
2016-08-02 10:00:00,-1.7680743,-2.3999498,-1.8650371,-1.6084676,-1.8137362,-2.021388,-1.8952708,-2.1735759,-2.3817754,-2.2569296,-1.6314987,-2.03173,-1.7660964,-1.7841333,-1.627715,-2.0318756
2016-08-02 10:30:00,-2.8503804,-3.5085955,-1.9882313,-1.8907789,-1.8137362,-1.9755176,-3.434129,-3.4238787,-3.6944864,-3.610903,-2.918666,-3.4850612,-3.0821524,-3.080059,-3.1493564,-3.4840224
2016-08-02 11:00:00,-1.9659246,-3.1858597,-2.093151,-2.1361864,-1.8137362,-1.9298859,-2.8524027,-2.5863144,-3.295453,-3.1782353,-2.3197718,-2.9648442,-2.454651,-2.1887448,-2.4714293,-2.963844
2016-08-02 11:30:00,-1.5756301,-2.8779156,-2.056696,-2.2390618,-1.8148538,-1.8340056,-2.4695988,-2.169635,-2.9407153,-2.6468606,-2.047113,-2.620893,-2.11288,-1.7263207,-2.138908,-2.6201613
2016-08-02 12:00:00,0.002681023,-1.4142584,-2.060697,-2.3085773,-1.8159714,-1.9834971,-0.91995764,-0.7103256,-1.3165237,-1.0149013,-0.54033744,-0.8538123,-0.5021609,-0.087839834,-0.38460517,-0.854042
2016-08-02 12:30:00,-2.231647,-3.2048612,-2.208925,-2.3807137,-1.8137362,-2.0828733,-2.8709278,-2.695641,-3.3231475,-3.3042789,-2.7099915,-2.9452016,-2.8467193,-2.1545057,-2.814249,-2.944279
2016-08-02 13:00:00,-3.1989257,-3.5300515,-2.2934566,-2.5584853,-1.8115011,-2.081805,-3.3850164,-3.4712703,-3.7138426,-3.7036405,-3.5731568,-3.386454,-3.32241,-2.801655,-3.3019214,-3.3855352
2016-08-02 13:30:00,-1.9545038,-2.9103873,-1.9090378,-2.5057657,-1.8115011,-2.1017845,-2.5235019,-2.3571253,-2.9738622,-3.0162253,-2.5580375,-2.7074025,-2.7155745,-1.8469608,-2.6401515,-2.7066364
2016-08-02 14:00:00,-2.4637141,-3.2257977,-1.8681891,-2.4977117,-1.8115011,-2.1068938,-2.9718482,-2.8007324,-3.3520095,-3.3727102,-2.9140944,-3.128974,-3.078772,-2.2198915,-3.05249,-3.1278536
2016-08-02 14:30:00,-1.7450935,-2.777094,-1.664348,-2.4459944,-1.8115011,-2.0926354,-2.3678803,-2.158301,-2.816453,-2.8510866,-2.3198078,-2.5911713,-2.6267292,-1.6905543,-2.4714236,-2.5916796
2016-08-02 15:00:00,-2.0077608,-2.9247627,-1.6278251,-2.502797,-1.8115011,-2.1028383,-2.5796177,-2.372566,-2.9903896,-3.0341337,-2.5387304,-2.8085506,-2.8217983,-1.8726039,-2.733341,-2.8077514
2016-08-02 15:30:00,0.027800685,-1.2677402,-1.6629679,-2.3373003,-1.8137362,-1.9506563,-0.6195766,-0.60121894,-1.1630105,-0.66648066,-0.5391519,-0.7557771,-0.26453042,-0.041112773,-0.37430882,-0.75587344
2016-08-02 16:00:00,0.7638341,-0.3088174,-1.6496267,-2.2274787,-1.8159714,-1.7866644,0.23935044,0.2570709,-0.23264527,0.072447546,0.6402255,0.2573868,0.47516334,0.8349844,0.312451,0.25686967
2016-08-02 16:30:00,-0.2735753,-0.5227206,-1.4656557,-1.5918716,-1.8159714,-1.9893844,0.11569334,-0.41854036,-0.43977153,-0.16552103,-0.119077794,-0.012670034,0.19917738,-0.069751255,0.3297423,-0.012826913
2016-08-02 17:00:00,-0.29270387,-0.12558913,-1.4958096,-1.588976,-1.8159714,-2.0510728,0.47069323,-0.08995544,-0.048725836,-0.0961002,0.19847989,0.2229706,0.0010500016,0.1436156,0.47709548,0.22116554
2016-08-02 17:30:00,-0.07370209,0.17376566,-1.5184691,-1.5889763,-1.8372046,-2.0662966,0.47977126,0.15874755,0.32020462,0.101799734,0.29007757,0.29238355,0.113191254,0.2566291,0.41612566,0.29157484
2016-08-02 18:00:00,-0.06418645,0.08447946,-1.4993174,-1.5890908,-1.8584379,-2.0213096,0.31112635,0.08499063,0.31038654,0.23860252,0.16188407,0.14906287,0.25046647,0.16649675,0.3444978,0.14833105
2016-08-02 18:30:00,-0.38003695,-0.2745819,-1.4952469,-1.5889747,-1.860673,-2.04237,-0.05409514,-0.21586728,-0.030000085,-0.18913221,-0.15677679,-0.25379777,-0.20510066,-0.16394317,-0.088287346,-0.25457203
2016-08-02 19:00:00,-0.24163222,-0.14914346,-1.4933747,-1.5889753,-1.8629081,-1.9530348,0.06060887,-0.109555475,0.09982789,0.40017927,-0.05417048,-0.1245011,0.16949487,-0.051588766,0.018474465,-0.12525785
2016-08-02 19:30:00,0.31114328,0.513965,-1.466324,-1.5889776,-1.8562028,-1.9301845,0.61206996,0.44390047,0.7212993,0.964414,0.47926056,0.49904525,0.7364608,0.47967756,0.56311834,0.49854982
2016-08-02 20:00:00,1.1916901,1.2539285,-1.4418216,-1.5889747,-1.8494976,-1.7572674,1.2741693,1.0751196,1.4245507,1.3641025,1.1207165,1.2186846,1.1818997,1.116644,1.1575052,1.2181817
2016-08-02 20:30:00,0.934862,1.1537842,-1.4105072,-1.5891142,-1.8439099,-1.834586,1.1091107,0.9893936,1.3081628,1.3906456,0.9862515,1.0451845,1.1259013,0.9651731,1.0413727,1.0446497
2016-08-02 21:00:00,1.0895475,1.227822,-1.3833483,-1.5889747,-1.8383222,-1.6356014,1.1205426,1.0526482,1.3623725,1.1906275,1.0174712,1.0630785,1.0452322,0.9828416,0.91208947,1.0625347
2016-08-02 21:30:00,1.2259864,1.3829533,-1.3607754,-1.5889747,-1.8405572,-1.6406913,1.2226087,1.1861814,1.524129,1.3290166,1.1296765,1.1857799,1.1550089,1.0979837,1.0219713,1.1852051
2016-08-02 22:00:00,1.3477827,1.5166816,-1.3371336,-1.5889748,-1.8427923,-1.6588352,1.3012799,1.3012921,1.6628712,1.4535245,1.2214526,1.2755295,1.2462538,1.192429,1.1232578,1.275031
2016-08-02 22:30:00,1.6050996,1.7872821,-1.3282292,-1.5889747,-1.8416748,-1.6473074,1.5441076,1.5336038,1.9181279,1.6625372,1.4534701,1.5316659,1.470889,1.4298326,1.3597513,1.5311748
2016-08-02 23:00:00,1.7042743,1.9320287,-1.3176624,-1.5889747,-1.8405572,-1.6050183,1.6603607,1.6557578,2.0487418,1.7559808,1.5681952,1.6551114,1.5804838,1.5475591,1.4482263,1.6546334
2016-08-02 23:30:00,1.7280413,1.9987744,-1.2935014,-1.5889747,-1.8461449,-1.5892763,1.6727401,1.7120854,2.117421,1.8028959,1.5998632,1.6709548,1.6090628,1.5833925,1.4538332,1.6705831
2016-08-03 00:00:00,1.8072749,2.0827866,-1.2885149,-1.5889747,-1.8517326,-1.5859557,1.7413174,1.7829844,2.1977983,1.8678776,1.6678509,1.7403525,1.6762568,1.6585549,1.5204858,1.7399966
2016-08-03 00:30:00,1.8842572,2.0933485,-1.2819996,-1.5889773,-1.8573204,-1.6906545,1.7376655,1.791907,2.2122943,1.9636983,1.6695715,1.730415,1.704043,1.6689404,1.6405739,1.7300168
2016-08-03 01:00:00,1.9127728,2.1507423,-1.2849381,-1.5890068,-1.8629081,-1.7474312,1.7977408,1.840438,2.268359,2.0942814,1.7218875,1.7884902,1.7898484,1.7349883,1.7544278,1.7881061
2016-08-03 01:30:00,1.8811404,2.1877625,-1.292596,-1.5891694,-1.8584379,-1.7826858,1.8479761,1.8722266,2.2971385,2.1677592,1.7621752,1.8506173,1.8442546,1.7701494,1.825091,1.8502945
2016-08-03 02:00:00,1.8811427,2.199338,-1.2763749,-1.5890226,-1.8539678,-1.7769582,1.8259479,1.8818384,2.303654,2.1706443,1.7542366,1.8282326,1.8345696,1.7513274,1.79524,1.8279039
2016-08-03 02:30:00,1.8829635,2.199338,-1.2560428,-1.5889748,-1.8472625,-1.7624269,1.7843198,1.8816828,2.297508,2.1536963,1.7325274,1.786142,1.8065609,1.7126228,1.7367209,1.7858042
2016-08-03 03:00:00,1.7705094,2.199338,-1.2493793,-1.588986,-1.8405572,-1.8082243,1.7711684,1.8817192,2.2906544,2.2119696,1.7258314,1.7755963,1.8170797,1.6952487,1.7440728,1.775237
2016-08-03 03:30:00,1.8664216,2.199338,-1.2342415,-1.5889754,-1.8372046,-1.7452537,1.7412924,1.8816849,2.2861812,2.131811,1.7116493,1.7445692,1.7758926,1.6701149,1.6688052,1.7440356
2016-08-03 04:00:00,1.828565,2.199338,-1.2162247,-1.5889747,-1.833852,-1.7565061,1.7064825,1.8816825,2.2813518,2.146712,1.6948758,1.714794,1.7601758,1.6399947,1.6358098,1.7142454
2016-08-03 04:30:00,1.7975122,2.1720948,-1.2109413,-1.5889747,-1.8304994,-1.7507662,1.6711639,1.858353,2.2514994,2.1166196,1.6666421,1.6782976,1.7281348,1.6008319,1.5894605,1.6777295
2016-08-03 05:00:00,1.5210291,2.153477,-1.2072014,-1.5890582,-1.8271468,-1.882042,1.6463901,1.8429133,2.2294686,2.2602036,1.6476427,1.6513623,1.7417957,1.5723294,1.6316139,1.6507496
2016-08-03 05:30:00,1.6758448,2.0828447,-1.2353545,-1.5889751,-1.8237941,-1.7857176,1.6347331,1.7830354,2.1579444,2.085741,1.6147839,1.6320049,1.6915869,1.5395757,1.5632366,1.6315771
2016-08-03 06:00:00,1.5421454,1.8737391,-1.2509376,-1.5889852,-1.8204415,-1.7403568,1.4649414,1.6066009,1.9424952,1.8546673,1.4499234,1.4518832,1.5043815,1.3609794,1.3510443,1.4513806
2016-08-03 06:30:00,1.1203374,1.4370416,-1.2482069,-1.5889777,-1.8182064,-1.7048576,1.0393764,1.2327498,1.5005397,1.4400812,1.0557171,0.98557055,1.083079,0.94701016,0.88504136,0.984877
2016-08-03 07:00:00,0.7936822,1.1020478,-1.2565622,-1.5889754,-1.8159714,-1.6780047,0.73353326,0.9443866,1.1597036,1.1289035,0.76149094,0.64369667,0.79236805,0.64337337,0.55280197,0.6429919
2016-08-03 07:30:00,0.7671255,1.0748581,-1.2626173,-1.5889963,-1.8115011,-1.7273008,0.7194785,0.92105377,1.1171473,1.1701142,0.7446784,0.61639607,0.78715026,0.6182333,0.5605484,0.61568797
2016-08-03 08:00:00,0.29505742,0.6502136,-1.2402521,-1.5889747,-1.807031,-1.6432761,0.2736236,0.55950105,0.67906964,0.7062563,0.2990278,0.124927886,0.37847722,0.16581643,0.052774914,0.124112256
2016-08-03 08:30:00,-1.1581919,-0.8661912,-1.2359483,-1.5889753,-1.807031,-1.6666471,-1.0517105,-0.7291515,-0.7850344,-0.5298151,-1.1511308,-1.428426,-0.9017128,-1.2965457,-1.3997356,-1.4301497
2016-08-03 09:00:00,-0.85317993,-0.5317588,-1.2326981,-1.5889748,-1.807031,-1.6496762,-0.7592342,-0.43613303,-0.4691373,-0.26340258,-0.8458671,-1.1075706,-0.62702847,-0.98229605,-1.1006309,-1.1092954
2016-08-03 09:30:00,-2.009479,-1.7663614,-1.225797,-1.5889747,-1.804796,-1.6145232,-1.8722875,-1.5849929,-1.7183776,-1.3021921,-1.9520574,-2.2720594,-1.6504741,-2.2185972,-2.1351655,-2.2736971
2016-08-03 10:00:00,-2.742718,-2.6546018,-1.241751,-1.5889747,-1.8025608,-1.6109487,-2.6887755,-2.4750907,-2.6601267,-2.1802144,-2.7562854,-3.174639,-2.397213,-3.1625032,-2.8308702,-3.1764488
